Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
X. Sun; B. Zhong; J. Yang; K. -K. Ma,"School of Computer Science and Technology, Soochow University, Suzhou, China; School of Computer Science and Technology, Soochow University, Suzhou, China; School of Rail Transportation, Soochow University, Suzhou, China; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore",2023,Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:21KJA520007); Science and Technology Program of Suzhou(grant numbers:SNG2021037); National Natural Science Foundation of China(grant numbers:61773272); Collaborative Innovation Center of Novel Software Technology and Industrialization; Priority Academic Program Development of Jiangsu Higher Education Institutions; NTU-WASP Joint Project(grant numbers:M4082184); ,Corner detection;scale space;curvature;corner tracing;Gaussian smoothing,Trajectory;Behavioral sciences;Detectors;Corner detection;Stairs;Computational modeling;Signal processing algorithms
N. Liu; J. Wang; Y. Yang; Z. Li; J. Gao,"School of Information and Communications Engineering, Xi'an Jiaotong University, Xi'an, China; School of Software Engineering, Xi'an Jiaotong University, Xi'an, China; School of Information and Communications Engineering, Xi'an Jiaotong University, Xi'an, China; School of Information and Communications Engineering, Xi'an Jiaotong University, Xi'an, China; School of Information and Communications Engineering, Xi'an Jiaotong University, Xi'an, China",2023,National Natural Science Foundation of China(grant numbers:42274144); ,Deep learning;semi-supervised learning;time-frequency analysis;wigner-ville distribution,Training;Data models;Predictive models;Kernel;Training data;Time-frequency analysis;Task analysis
W. Lu; J. Lin; P. Jing; Y. Su,"School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China",2023,Research Fund of Guangxi Key Lab of Multi-source Information Mining & Security(grant numbers:MIMS22-15); ,Micro-video;multi-label classification;multimodal;self-attention,Feature extraction;Visualization;Correlation;Trajectory;Task analysis;Mobile ad hoc networks;Measurement
S. Kim; S. Kang; H. Choi; S. S. Kim; K. Seo,"Department of Electronics Engineering, Seokyeong University, Seoul, Korea; Department of Electronics Engineering, Seokyeong University, Seoul, Korea; Department of Electronics Engineering, Seokyeong University, Seoul, Korea; Department of Electrical and Electronic Engineering, Yonam Institute of Technology, Jinju-si, Korea; Department of Electronics Engineering, Seokyeong University, Seoul, Korea",2023,National Research Foundation of Korea(grant numbers:NRF-2021R1F1A1062090); ,Occluded person re-ID;transformer;consistency loss;keypoint heatmap,Heating systems;Transformers;Consumer electronics;Training;Shape;Phase frequency detectors;Feature extraction
X. Zha; T. Li; Z. Qiu; F. Li,"School of Information Engineering, Information Engineering University, Zhengzhou, China; School of Information Engineering, Information Engineering University, Zhengzhou, China; School of Information Engineering, Information Engineering University, Zhengzhou, China; School of Information Engineering, Information Engineering University, Zhengzhou, China",2023,National Natural Science Foundation of China(grant numbers:61401511); ,Radio frequency fingerprint;cross-receiver;contrastive learning;subdomain adaptation,Receivers;Feature extraction;Adaptation models;Signal to noise ratio;Training;Signal processing algorithms;Degradation
D. Lee; K. M. Lee,"Department of Electrical Engineering and Computer Science, ASRI, Seoul National University, Seoul, Republic of Korea; Department of Electrical Engineering and Computer Science, ASRI, Seoul National University, Seoul, Republic of Korea",2023,IITP(grant numbers:2021-0-01343); Artificial Intelligence Graduate School Program; Seoul National University; Bio and Medical Technology Development Program of NRF(grant numbers:2021M3A9E4080782); ,Deep learning;neural radiance field;novel view synthesis,Three-dimensional displays;Rendering (computer graphics);Image color analysis;Cameras;Feature extraction;Training;Optimization
M. Garg; D. Ghosh; P. M. Pradhan,"Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee, India; Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee, India; Department of Electronics and Communication Engineering, Indian Institute of Technology, Roorkee, India",2023,,Dynamic gesture recognition;multi-modal recognition;multi-head attention;multiscale pyramid attention;video transformer,Head;Transformers;Feature extraction;Gesture recognition;Image color analysis;Tensors;Optical flow
Y. Zhong; C. Zhang; J. Li,"School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; School of Microelectronics and Communication Engineering, Chongqing University, Chongqing, China; College of Physics, Chongqing University, Chongqing, China",2023,"National Key Research and Development Program of China(grant numbers:2021YFC2203004); National Natural Science Foundation of China(grant numbers:61501069,11873001); ",Compressed sensing;structure-texture decomposition;deep image prior;image reconstruction,Image reconstruction;Decoding;Convolution;Electronics packaging;Feature extraction;Network architecture;Training
X. Deng; B. Zhao; Z. Guan; M. Xu,"School of Cyber Science and Technology, Beihang University, Beijing, China; School of Cyber Science and Technology, Beihang University, Beijing, China; School of Cyber Science and Technology, Beihang University, Beijing, China; School of Electronic and Information Engineering, Beihang University, Beijing, China",2023,National Natural Science Foundation of China(grant numbers:62001016); Young Elite Scientists Sponsorship Program(grant numbers:2022QNRC001); ,Fake face detection;generative neural network;non-local similarity,Faces;Feature extraction;Forgery;Generative adversarial networks;Probability density function;Noise reduction;Security
Y. Chi; W. Yang; Y. Tian,"Department of Electronic Engineering, Shenzhen International Graduate School, Tsinghua University, Beijing, China; Department of Electronic Engineering, Shenzhen International Graduate School, Tsinghua University, Beijing, China; Department of Computer Science, University of Texas at Dallas, Dallas, TX, USA",2023,"National Natural Science Foundation of China(grant numbers:62171251); Natural Science Foundation of Guangdong Province(grant numbers:2020A1515010711); Special Foundations for the Development of Strategic Emerging Industries of Shenzhen(grant numbers:JCYJ20200109143010272,CJGJZD20210408092804011); Oversea Cooperation Foundation of Tsinghua; ",Real-world super-resolution;ultra-high-resolution image;image degradation estimation;generative adversarial network,Degradation;Image restoration;Training;Feature extraction;Superresolution;Visualization;Measurement
Y. Liu; Z. Yang; J. Cheng; X. Chen,"Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Biomedical Engineering, Hefei University of Technology, Hefei, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China",2023,"National Natural Science Foundation of China(grant numbers:62176081,61922075,62171176,32271431); CAS Project for Young Scientists in Basic Research(grant numbers:YSBR-067); Fundamental Research Funds for the Central Universities(grant numbers:JZ2020HGPA0111,JZ2021HGPA0061); Strategic Priority Research Program of the Chinese Academy of Sciences(grant numbers:XDC08020400); ",Auto-encoder;global contextual information;multi-exposure image fusion;multi-scale features;Transformer,Feature extraction;Semantics;Image fusion;Decoding;Transforms;Transformers;Visualization
Z. Wang; M. Ye; S. Li; X. Li,"School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Computer Science and Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Control Science and Engineering, Shandong University, Jinan, China; School of Information Technology and Electrical Engineering, University of Queensland, Brisbane, Australia",2023,National Key R&D Program of China(grant numbers:2018YFE0203900); ,Video quality enhancement;compressed video;deep learning;spatio-temporal information,Feature extraction;Convolution;Signal processing algorithms;Encoding;Computational modeling;Image coding;Computer architecture
T. Wang; Z. Pan; M. Ge; Z. Yang; H. Li,"Department of Communication and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore; Tianjin Key Laboratory of Cognitive Computing and Application, College of Intelligence and Computing, Tianjin University, Tianjin, China; Department of Communication and Information Engineering, Nanjing University of Posts and Telecommunications, Nanjing, China; Department of Electrical and Computer Engineering, National University of Singapore, Singapore",2023,"National Natural Science Foundation of China(grant numbers:62071242,62271432); Internal Project Fund Shenzhen Research Institute of Big Data(grant numbers:T00120220002); Guangdong Provincial Key Laboratory of Big Data Computing; The Chinese University of Hong Kong, Shenzhen(grant numbers:B10120210117-KP02); Postgraduate Research and Practice Innovation Program of Jiangsu Province(grant numbers:KYCX19-0897); Deutsche Forschungsgemeinschaft; Germany's Excellence Strategy; University Allowance, EXC 2077, University of Bremen; ",Source separation;single channel;deep learning;graph signal processing;graph neural networks,Time-domain analysis;Encoding;Speech recognition;Convolution;Speech enhancement;Signal to noise ratio;Transforms
R. Money; J. Krishnan; B. Beferull-Lozano; E. Isufi,"WISENET Lab, Department of ICT, University of Agder, Grimstad, Norway; SIGIPRO Department, Simula Metropolitan Center for Digital Engineering, Oslo, Norway; WISENET Center, Department of ICT, University of Agder, Grimstad, Norway; Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, The Netherlands",2023,IKTPLUSS INDURB(grant numbers:270730/O70); SFI Offshore Mechatronics(grant numbers:237896/O30); TU Delft AI Labs Programme; ,Topological signal processing;missing flow imputation;line graph;simplicial complex,Signal processing algorithms;Laplace equations;Optimization;Time series analysis;Signal reconstruction;Reactive power;Kalman filters
J. Hao; H. Yang; X. Hou; Y. Zhang,"School of Automation, Beijing Information Science and Technology University, Beijing, China; School of Automation, Beijing Information Science and Technology University, Beijing, China; School of Computer Science, Beijing Information Science and Technology University, Beijing, China; School of Automation, Beijing Information Science and Technology University, Beijing, China",2023,National Natural Science Foundation of China(grant numbers:62001035); Scientific Research Program of Beijing Municipal Education Commission(grant numbers:KM202111232018); ,Underwater image restoration;underwater physical model;causal intervention,Degradation;Image restoration;Attenuation;Generative adversarial networks;Generators;Correlation;Training
O. M. Abdelrhman; Y. Dou; S. Li,"Information Science and Technology College, Dalian Maritime University, Dalian, China; Information Science and Technology College, Dalian Maritime University, Dalian, China; Information Science and Technology College, Dalian Maritime University, Dalian, China",2023,"National Key Research and Development Program of China(grant numbers:2019YFE0111600); National Natural Science Foundation of China(grant numbers:51939001,61971083); LiaoNing Revitalization Talents Program(grant numbers:XLYC2002078); Major Key Project of PCL(grant numbers:PCL2021A03-1); ",Robust constrained filtering algorithm;non-Gaussian noises;gradient decent;mean-square deviation,Steady-state;Standards;Transient analysis;Signal processing algorithms;Gaussian noise;Adaptive filters;Performance analysis
J. Yuan; G. Zhang; H. Leung; S. Ma,"Key Lab of Radar Imaging and Microwave Photonics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Key Lab of Radar Imaging and Microwave Photonics, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Department of Electrical and Software Engineering, University of Calgary, Calgary, Canada; State Key Laboratory of Internet of Things for Smart City, University of Macau, Macao, China",2023,"National Natural Science Foundation of China(grant numbers:62271255,61871218); Open Research Fund of the Key Lab of Radar Imaging and Microwave Photonics(grant numbers:NJ20210001); Funding of Postgraduate Research and Practice Innovation Program of Jiangsu Province(grant numbers:KYCX20_0201); Interdisciplinary Innovation Fund for Doctoral Students of Nanjing University of Aeronautics and Astronautics(grant numbers:KXKCXJJ202203); ",Off-grid DOA estimation;block sparse representation;NC;nested array;DOF,Estimation;Direction-of-arrival estimation;Signal processing algorithms;Sensor arrays;Covariance matrices;Array signal processing;Sparse matrices
C. Cui; H. Huo; T. Fang,"Key Laboratory of System Control and Information Processing, department of Automation, Shanghai Jiao Tong University, Shanghai, China; Key Laboratory of System Control and Information Processing, department of Automation, Shanghai Jiao Tong University, Shanghai, China; Key Laboratory of System Control and Information Processing, department of Automation, Shanghai Jiao Tong University, Shanghai, China",2023,National Key Research and Development Program of China(grant numbers:2018YFB0505000); National Science and Technology Major Project(grant numbers:21-Y20A06- 9001-17/18); National Natural Science Foundation of China(grant numbers:41571402); ,Multi-label image retrieval;deep hashing;multi-level similarity;hash center update scheme,Semantics;Feature extraction;Training;Image retrieval;Correlation;Extraterrestrial measurements;Quantization (signal)
B. Wu; Y. Feng; Y. Sun; Y. Ji,"School of Computer Science, Nanjing University of Posts and Telecommunications, Nanjing, China; School of Internet of Things, Nanjing University of Posts and Telecommunications, Nanjing, China; Northern Information Control Research Academy Group Company, Ltd, Nanjing, China; School of Computer Science, Nanjing University of Posts and Telecommunications, Nanjing, China",2023,"National Key R&D Program of China(grant numbers:2018AAA0103300,2018AAA0103302); Natural Science Foundation of Jiangsu Province(grant numbers:BK20170900,19KJB520046,20KJA520001); 14th Five-Year Plan Project of Equipment Development Department(grant numbers:315107402); ",Visible-thermal person re-identification;attention mechanism;channel and spatial dependencies;cross-modality interaction,Feature extraction;Data mining;Residual neural networks;Telecommunications;Convolution;Training;Task analysis
C. Quan; N. Sriranga; H. Yang; Y. S. Han; B. Geng; P. K. Varshney,"Department of Electrical Engineering and Computer, Science, Syracuse University, Syracuse, NY, USA; Department of Electrical Engineering and Computer, Science, Syracuse University, Syracuse, NY, USA; Department of Electrical Engineering and Computer, Science, Syracuse University, Syracuse, NY, USA; Shenzhen Institute for Advanced Study, University of Electronic Science and Technology of China, Shenzhen, China; Department of Computer Science, University of Alabama, Birmingham, AL, USA; Department of Electrical Engineering and Computer, Science, Syracuse University, Syracuse, NY, USA",2023,National Key Research and Development Program of China(grant numbers:2022YFA1004902); ,Ordered transmissions;data falsification attacks;wireless sensor networks;distributed detection,Energy efficiency;Wireless sensor networks;Upper bound;Optimization;Distributed databases;Simulation;Integer programming
T. Chen; B. Li; J. Zeng,"Guangdong Key Laboratory of Intelligent Information Processing and Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Guangdong Key Laboratory of Intelligent Information Processing and Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Academy of Forensic Science, Shanghai, China",2023,"National Natural Science Foundation of China(grant numbers:U22B2047,61872244); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2019B151502001); Shenzhen R&D Program(grant numbers:JCYJ20200109105008228); Shanghai Science and Technology Commission Project(grant numbers:21DZ2200100); ",Blind forgery localization;anomaly detection;variational auto-encoder;transformer,Training;Location awareness;Forgery;Image reconstruction;Benchmark testing;Anomaly detection;Transformers
D. Lee; J. -W. Choi,"Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Korea Advanced Institute of Science and Technology, Daejeon, South Korea",2023,"National Research Foundation; Ministry of Education of Korea; National Research Council of Science and Technology; Ministry of Science and ICT, South Korea(grant numbers:CRC21011); Defense Acquisition Program Administration; ADD(grant numbers:UD190031RD); ",Complex-spectral masking;multichannel;speech enhancement;transformer,Speech enhancement;Transformers;Noise measurement;Convolution;Time-frequency analysis;Time-domain analysis;Convolutional neural networks
P. -H. Huang; T. -C. Hsiao,"Institute of Computer Science and Engineering, College of Computer Science (CS), National Yang Ming Chiao TungUniversity (NYCU), Hsinchu, Taiwan; Department of Computer Science, College of CS and Institute of Biomedical Engineering, College of Electrical and Computer Engineering, NYCU, Hsinchu, Taiwan",2023,National Science and Technology Council of Taiwan(grant numbers:MOST111-2221-EA49-011-MY3); Higher Education Sprout Project of National Yang Ming Chiao Tung University; Ministry of Education of Taiwan; ,Empirical mode decomposition (EMD);instantaneous complexity;intrinsic entropy (IE);signal regularity,Entropy;Complexity theory;White noise;Standards;Time series analysis;Time measurement;Size measurement
K. Zhong; J. Hu; C. Pan; M. Deng; J. Fang,"School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; National Mobile Communications Research Laboratory, Southeast University, Nanjing, China; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China",2023,"National Natural Science Foundation of China(grant numbers:61871102,62231006,62201137); Municipal Government of Quzhou(grant numbers:2022D009); Sichuan Province Science and Technology Support Program(grant numbers:2023YFG0176); ",RIS;ISAC;waveform design;ECF solution;block coordinate descent method,Interference;Signal to noise ratio;Sensors;Radar;Optimization;Signal processing algorithms;Surface waves
A. Deshmukh; J. Liu; V. V. Veeravalli; G. Verma,"ECE Department and Coordinated Science Lab, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Mitsubishi Electric Research Laboratories, Cambridge, MA, USA; ECE Department and Coordinated Science Lab, University of Illinois at Urbana-Champaign, Urbana, IL, USA; Network, Cyber, and Computational Sciences Division, Army Research Laboratory South, Texas, TX, USA",2023,Army Research Laboratory; University of Illinois at Urbana-Champaign through Cooperative Agreement(grant numbers:W911NF-17-2-0196); Postdoctoral Research Associate at UIUC; ,Flow optimization;sensor networks;statistical inference;Internet of Things,Optimization;Relays;Bayes methods;Estimation;Quantization (signal);Task analysis;Upper bound
H. Zhang; Z. Wang; D. Chen; S. Zhu; D. Xu,"School of Sciences, Dalian Maritime University, Dalian, China; School of Sciences, Dalian Maritime University, Dalian, China; School of Sciences, Dalian Maritime University, Dalian, China; Honor Network Limited Company, Beijing, China; School of Mathematics and Statistics, Northeast Normal University, Changchun, China",2023,"National Natural Science Foundation of China(grant numbers:61671099,62176051); ",Quaternion extreme learning machine;real augmented representation;second-order statistics;widely linear estimation,Quaternions;Signal processing algorithms;Computational modeling;Training;Mathematical models;Covariance matrices;Estimation
G. Wei; Z. Duan; S. Li; X. Yu; G. Yang,"Foshan University, Foshan, Guangdong, China; Foshan University, Foshan, Guangdong, China; Sun Yat-Sen University, Guangzhou, China; Foshan University, Foshan, Guangdong, China; Foshan University, Foshan, Guangdong, China",2023,"Research Foundation(grant numbers:2020A1515111107,2021B1515120025,2021KSYS008); ",Speech Recognition;Transformer;Deformability;Local Feature,Feature extraction;Transformers;Decoding;Mathematical models;Data mining;Acoustics;Data preprocessing
B. Huang; S. Cui; J. Huang; X. Kang,"Guangdong Key Lab of Information Security, School of Computer Science and Engineering, Sun Yat-Sen University, Guangzhou, China; Guangdong Key Lab of Information Security, School of Computer Science and Engineering, Sun Yat-Sen University, Guangzhou, China; Guangdong Key Laboratory of Intelligent Information Processing and Shenzhen Key Laboratory of Media Security, Shenzhen University, Shenzhen, China; Guangdong Key Lab of Information Security, School of Computer Science and Engineering, Sun Yat-Sen University, Guangzhou, China",2023,"National Natural Science Foundation of China(grant numbers:62072484,U19B2022); State Scholarship Foundation(grant numbers:202106380129); ",ASVspoof;raw waveform;robustness;speech anti-spoofing,Band-pass filters;Convolution;Task analysis;Cutoff frequency;Speech processing;Computational modeling;Robustness
Y. Li; W. Chen,"Beijing Institute of Remote Sensing Equipment, Beijing, China; Beijing Institute of Remote Sensing Equipment, Beijing, China",2023,,Compressed sensing (CS);sparse reconstruction algorithm;correlation coefficient;variable step size,Matching pursuit algorithms;Signal processing algorithms;Correlation coefficient;Sensors;Indexes;Image reconstruction;Backtracking
Y. Dong; X. Zhang; C. Yu; Z. Tang,"Guangxi Key Lab of Multi-source Information Mining and Security, Guangxi Normal University, Guilin, China; Guangxi Key Lab of Multi-source Information Mining and Security, Guangxi Normal University, Guilin, China; Guangxi Key Lab of Multi-source Information Mining and Security, Guangxi Normal University, Guilin, China; Guangxi Key Lab of Multi-source Information Mining and Security, Guangxi Normal University, Guilin, China",2023,"Guangxi Natural Science Foundation(grant numbers:2021GXNSFBA196058,2022GXNSFAA035506); National Natural Science Foundation of China(grant numbers:62062013,62162006,62272111); Guangxi “Bagui Scholar” Team for Innovation and Research; Guangxi Talent Highland Project of Big Data Intelligence and Application; Guangxi Collaborative Innovation Center of Multi-source Information Integration and Intelligent Processing; ",Convex hull;data hiding;elite opposition-based learning strategy;image restoration;secret image,Image restoration;Filtering;Estimation;Encryption;Distortion;Technological innovation;Image quality
V. Patel; S. S. Bhattacharjee; M. G. Christensen,"Department of Electrical and Electronics Engineering, Indian Institute of Information Technology and Management, Gwalior, India; Department of Architecture, Design and Media Technology, Audio Analysis Lab, Aalborg University, Aalborg, Denmark; Department of Architecture, Design and Media Technology, Audio Analysis Lab, Aalborg University, Aalborg, Denmark",2023,,Robust adaptive filter;  $l_{0}$  -norm;hyperbolic cosine functions;non-Gaussian noise;system identification,Adaptive filters;Cost function;Signal processing algorithms;Robustness;Costs;Computational modeling;Adaptation models
A. Zhang; Y. Ma; J. Liu; J. Sun,"School of Mathematics and Statistics, Xi'an Jiaotong University, Xi'an, Shaanxi, China; Megvii, Beijing, China; Megvii, Beijing, China; School of Mathematics and Statistics, Xi'an Jiaotong University, Xi'an, Shaanxi, China",2023,"Key-Area Research and Development Program of Guangdong Province(grant numbers:2022B0303020003); National Natural Science Foundation of China(grant numbers:U20B2075,61721002,11971373); ",Depth refinement;Laplacian pyramid fusion;multi-scale residual,Laplace equations;Image resolution;Estimation;Image reconstruction;Fuses;Refining;Layout
X. Shentu; X. Lai; T. Wang; J. Cao,"Institute of Artificial Intelligence and the Machine Learning and I-health International Cooperation Base of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; Institute of Artificial Intelligence and the Machine Learning and I-health International Cooperation Base of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; Institute of Artificial Intelligence and the Machine Learning and I-health International Cooperation Base of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; Institute of Artificial Intelligence and the Machine Learning and I-health International Cooperation Base of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China",2023,Nature Science Foundation of Zhejiang Province(grant numbers:LZ22F030002); National Natural Science Foundation of China(grant numbers:U1909209); National Key Research Program of China(grant numbers:2021YFE0100100); ,Minimax approximation;digital filter design;machine learning;ADMM,Signal processing algorithms;Approximation algorithms;Finite impulse response filters;Machine learning;Convex functions;Programming;Machine learning algorithms
P. Zheng; E. Chouzenoux; L. Duval,"Université Paris-Saclay, CentraleSupélec, Inria, Centre de Vision Numérique, Gif-sur-Yvette, France; Université Paris-Saclay, CentraleSupélec, Inria, Centre de Vision Numérique, Gif-sur-Yvette, France; IFP Energies nouvelles, Rueil-Malmaison, France",2023,European Research Council Starting(grant numbers:MAJORIS ERC-2019-STG-850925); ,Blind deconvolution;sparse signal;trend estimation;non-convex optimization;forward-backward splitting;alternating minimization;source separation,Market research;Kernel;Deconvolution;Signal processing algorithms;Noise reduction;Optimization;Image restoration
S. Kay; D. Emge,"Department of Electrical,Computer and Biomedical Engineering, University of Rhode Island, Kingston, RI, USA; Chemical Analysis Physical Properties Branch in the Research and Technology Directorate, U.S. Army Combat Capabilities Development Command Chemical Biological Center, Harford County, MD, USA",2023,,Detection;information theory;maximum likelihood,Electromagnetic interference;Detectors;Mutual information;Maximum likelihood estimation;Probability density function;Bayes methods;Anomaly detection
C. Rusu; N. Gonzalez-Prelcic,"Research Center for Logic, Optimization and Security (LOS), Department of Computer Science, Faculty of Mathematics and Computer Science, University of Bucharest, Bucharest, Romania; North Carolina State University, Raleigh, USA",2023,Fulbright Scholar Program; Romanian Ministry of Education and Research(grant numbers:PN-III-P1-1.1-TE-2019-1843); PNCDI(grant numbers:III); ,Manifold optimization;unit modulus;constant magnitude;hybrid precoding and combining,Optimization;Iterative methods;Millimeter wave communication;Linear programming;Signal processing algorithms;Radio frequency;Precoding
