Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
H. Kuang; X. Yang; H. Li; J. Wei; L. Zhang,"Academy for Engineering and Technology, Fudan University, Shanghai, China; First Affiliated Hospital of Zhengzhou University, Henan, China; Beijing Youan Hospital, Capital Medical University, Beijing, China; Key Laboratory of Molecular Imaging, Chinese Academy of Sciences Institute of Automation, Beijing, China; Academy for Engineering and Technology, Fudan University, Shanghai, China",2024,"National Natural Science Foundation of China(grant numbers:82090052,82001917,81930053,92159202,U22A20343,82172039); Shanghai Municipal Science and Technology Major Project(grant numbers:2021SHZDZX0103); Ministry of Science and Technology of China(grant numbers:2022YFC2503705); ",Liver tumor segmentation;multi-phase computed tomography;multi-scale supervision,Tumors;Feature extraction;Liver;Image segmentation;Computed tomography;Annotations;Hospitals
D. Yang; S. Huang; W. Jiang; J. Zou,"Hunan International Economics University, Changsha, China; Hunan International Economics University, Changsha, China; Hunan International Economics University, Changsha, China; Hunan International Economics University, Changsha, China",2024,Education Department of Hunan Province(grant numbers:23B0862); ,Implicit memory;speech-driven facial;audio-to-motion,Training;Generators;Decoding;Three-dimensional displays;Synchronization;Feature extraction;Facial animation
P. Zhao; Q. Wu; L. Wang; L. Wan; G. Hu,"School of Electronic and Information Engineering, Jinling Institute of Technology, Nanjing, China; Key Laboratory of Underwater Acoustic Signal Processing of Ministry of Education, Southeast University, Nanjing, China; Nanjing Electronic Devices Institute, Nanjing, China; School of Software, Dalian University of Technology, Dalian, China; School of Electronic and Information Engineering, Jinling Institute of Technology, Nanjing, China",2024,"National Natural Science Foundation of China(grant numbers:62101223,61801076); Fundamental Research Funds for the Central Universities(grant numbers:2242023K30003); Key Laboratory of Underwater Acoustic Countermeasure Technology(grant numbers:2022JCJQLB 03305); Natural Science Foundation of the Jiangsu Higher Education Institutions of China(grant numbers:20KJA510008); Natural Science Foundation of Shandong Province(grant numbers:ZR2019BF046); ",Degrees of freedom;DOA estimation;sparse arrays;sum-difference coarray;zero-redundancy array,Sensors;Sensor arrays;Redundancy;Estimation;Direction-of-arrival estimation;Array signal processing;Underwater acoustics
Y. Zhang; Z. Sun; M. Dai; J. Feng; K. Jia,"Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China; Faculty of Information Technology, Beijing University of Technology, Beijing, China",2024,Beijing Natural Science Foundation(grant numbers:4212001); ,Skeleton-based action recognition;graph convolutional network;cross-scale fusion,Spatiotemporal phenomena;Semantics;Convolution;Feature extraction;Correlation;Solid modeling;Joints
F. Wu; J. Wu; H. Shu; G. Carrault; L. Senhadji,"LIST, Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Southeast University, Ministry of Education, Nanjing, China; LIST, Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Southeast University, Ministry of Education, Nanjing, China; LIST, Key Laboratory of New Generation Artificial Intelligence Technology and Its Interdisciplinary Applications, Southeast University, Ministry of Education, Nanjing, China; Univ Rennes, Inserm, LTSI - UMR 1099, Rennes, France; Univ Rennes, Inserm, LTSI - UMR 1099, Rennes, France",2024,"National Key Research and Development Program of China(grant numbers:2022YFE0116700,2021ZD0113202); National Natural Science Foundation of China(grant numbers:62171125,61876037); Innovation Project of Jiangsu Province(grant numbers:BZ2023042,BY2022564); ",Vision transformer;image patching;wavelet transform;low-level feature,Wavelet domain;Transformers;Frequency-domain analysis;Discrete wavelet transforms;Convolution;Standards;Image color analysis
H. Li; J. Yang; Y. Xu; R. Wang,"Faculty of Information, Beijing University of Technology, Beijing, China; Faculty of Information, Beijing University of Technology, Beijing, China; Faculty of Information, Beijing University of Technology, Beijing, China; Faculty of Information, Beijing University of Technology, Beijing, China",2024,National Natural Science Foundation of China(grant numbers:61973009); ,Deep learning;infrared small target detection;level set,Level set;Annotations;Manuals;Object detection;Task analysis;Clutter;Training
B. Xiang; W. Mao; K. Tan; H. Lu,"Laboratory of High-speed Circuit and Artificial Neural Networks, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; Laboratory of High-speed Circuit and Artificial Neural Networks, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; Laboratory of High-speed Circuit and Artificial Neural Networks, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China; Laboratory of High-speed Circuit and Artificial Neural Networks, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",2024,"National Natural Science Foundation of China(grant numbers:U19A2080); CAS Strategic Leading Science and Technology Project(grant numbers:XDA18040400,XDB44000000); ",Attention mechanism;deep learning;feature fusion;loss function;speech dereverberation,Spectrogram;Convolution;Time-frequency analysis;Measurement;Training;Feature extraction;Deep learning
J. He; H. Zhang; C. Dong; H. Zhu,"Guangdong, Hong Kong, and Macao for Smart Discrete Manufacturing, School of Automation, Guangdong University of Technology, Guangzhou, China; Key Lab of Guangdong Province for Information Technology in Internet of Things, School of Automation, Guangdong University of Technology, Guangzhou, China; Key Laboratory of Universal Wireless Communication, Ministry of Education, Beijing University of Posts and Telecommunications, Beijing, China; Research Centre of Basic Integrative Medicine, Department of Physiology, School of Basic Medical Sciences, Guangzhou University of Chinese Medicine, Guangzhou, China",2024,Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2022A1515010196); Ministry of Education University-Industry Collaborative Education Program(grant numbers:230802345073954); ,OTFS;coarse quantization;GEC-SR;matrix inversion;low-complexity,Quantization (signal);Symbols;Manganese;Complexity theory;Transforms;Signal processing algorithms;Message passing
H. -n. Lee; H. G. Kim,"Department of Image Science and Arts, GSAIM, Chung-Ang University, Seoul, South Korea; Department of Image Science and Arts, GSAIM, Chung-Ang University, Seoul, South Korea",2024,"Culture, Sports, and Tourism R&D Program, Korea Creative Content Agency; Ministry of Culture, Sports and Tourism in 2023; Acquisition of 3D Precise Information of Microstructure and Development of Authoring Technology for Ultra-high Prediction Cultural Restoration(grant numbers:RS-2023-00227749); National Research Foundation of Korea; Korea Government(grant numbers:RS-2023-00253232); Chung-Ang University Research Scholarship Grants in 2022; ",NeRF;novel view synthesis;super-resolution,Rendering (computer graphics);High frequency;Training;Frequency estimation;Three-dimensional displays;Superresolution;Visualization
J. Li; Z. Duan; S. Li; X. Yu; G. Yang,"Foshan University, Foshan, China; Foshan University, Foshan, China; Sun Yat-Sen University, Guangzhou, China; Foshan University, Foshan, China; Foshan University, Foshan, China",2024,"Research Foundation(grant numbers:2021B1515120025,2021KSYS008); ",Speech recognition;transformer;enhanced self-attention;multi-order interaction,Feature extraction;Transformers;Convolution;Logic gates;Testing;Tensors;Training
Z. Liu; X. Wu; S. Wang; Y. Shang,"State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China; State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; State Key Laboratory of Media Convergence and Communication, Communication University of China, Beijing, China",2024,"State Key Development Program in 14th Five-Year(grant numbers:2021YFF0900701,2021YFF0602103,2021YFF0602102,2021QY1702); National Natural Science Foundation of China(grant numbers:61801441); ",Contrastive learning;multimodal learning;violent action recognition,Visualization;Self-supervised learning;Feature extraction;Semantics;Training;Synchronization;Optical losses
H. Liao; N. Jiang; W. Chen; H. Wei; T. Zhao,"Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, Fuzhou University, Fuzhou, China; Fujian Key Laboratory of Pattern Recognition and Image Understanding, Xiamen University of Technology, Xiamen, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, Fuzhou University, Fuzhou, China; Fujian Key Lab for Intelligent Processing and Wireless Transmission of Media Information, Fuzhou University, Fuzhou, China",2024,"Natural Science Foundation of Fujian Province, China(grant numbers:2022J05117,2022J02015); National Natural Science Foundation of China(grant numbers:62171134); ",Compacted underwater information;utility-oriented quality assessment;distillation,Feature extraction;Image coding;Quality assessment;Databases;Transform coding;Predictive models;Image quality
X. Du; Y. Wang; Z. Li; S. Yan; M. Liu,"School of Artificial Intelligence, Chongqing University of Technology, Chongqing, China; School of Artificial Intelligence, Chongqing University of Technology, Chongqing, China; School of Artificial Intelligence, Chongqing University of Technology, Chongqing, China; School of Artificial Intelligence, Chongqing University of Technology, Chongqing, China; National Key Laboratory of General Artificial Intelligence, Peking University, Shenzhen Graduate School, Shenzhen, China",2024,National Natural Science Foundation of China(grant numbers:62203476); Natural Science Foundation of Shenzhen(grant numbers:JCYJ20230807120801002); ,Motion prediction;skeleton data;normalization method,Bones;Hidden Markov models;Joints;Predictive models;Discrete cosine transforms;Data models;Three-dimensional displays
S. Gwon; S. Kim; K. Seo,"Department of Electronics Engineering, Seokyeong University, Seoul, South Korea; Department of Electronics Engineering, Seokyeong University, Seoul, South Korea; Department of Electronics Engineering, Seokyeong University, Seoul, South Korea",2024,National Research Foundation of Korea; Korea Government(grant numbers:RS-2023-00244355); ,Visible-infrared person re-identification;balanced modality-specific and modality-shared;informative weighted gray transform;customized modality-specific enhanced module;pseudo label-oriented modality-specific loss;balanced and essential modality-specific and modality-shared network,Transforms;Cameras;Training;Indexes;Feature extraction;Task analysis;Image color analysis
L. Liu; Q. Lv; J. Liu; Y. Wu; Y. Quan,"Department of Remote Sensing Science and Technology, School of Electronic Engineering, and the Key Laboratory of Collaborative Intelligence Systems, Ministry of Education, Xidian University, Xi'an, China; Department of Remote Sensing Science and Technology, School of Electronic Engineering, and the Key Laboratory of Collaborative Intelligence Systems, Ministry of Education, Xidian University, Xi'an, China; Beijing Institute of Radio Measurement, Beijing, China; Department of Remote Sensing Science and Technology, School of Electronic Engineering, and the Key Laboratory of Collaborative Intelligence Systems, Ministry of Education, Xidian University, Xi'an, China; Department of Remote Sensing Science and Technology, School of Electronic Engineering, and the Key Laboratory of Collaborative Intelligence Systems, Ministry of Education, Xidian University, Xi'an, China",2024,National Natural Science Foundation of China(grant numbers:62331019); Science Funds for Distinguished Young Scholars of Shaanxi Province(grant numbers:2021JC-23); ,Gaussian multi-peak fitting;parameter estimation;periodicity characteristics;radar compound jamming,Jamming;Compounds;Histograms;Parameter estimation;Radar;Time-domain analysis;Fitting
R. Feng; H. Ji; Z. Zhu; L. Wang,"School of Electronics and Information, Xi'an Polytechnic University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China; School of Electronic Engineering, Xidian University, Xi'an, China",2024,"National Natural Science Foundation of China(grant numbers:62203343,62276204); Fundamental Research Funds for the Central Universities(grant numbers:ZYTS23139); ",Few-shot learning;meta-learning;global informa- tion;attention mechanism;contrastive learning,Feature extraction;Task analysis;Prototypes;Frequency-domain analysis;Training;Benchmark testing;Self-supervised learning
Z. Zhao; B. Zuo; Y. Wang,"School of Automation, Key Laboratory of Measurement and Control of Complex Systems of Engineering, Ministry of Education, Southeast University, Nanjing, China; School of Automation, Key Laboratory of Measurement and Control of Complex Systems of Engineering, Ministry of Education, Southeast University, Nanjing, China; School of Automation, Key Laboratory of Measurement and Control of Complex Systems of Engineering, Ministry of Education, Southeast University, Nanjing, China",2024,National Natural Science Foundation of China(grant numbers:62076061); Natural Science Foundation of Jiangsu Province(grant numbers:BK20220127); ,Video generation;signal processing;cross-modal learning;human-centric,Multiple signal classification;Generative adversarial networks;Correlation;Visualization;Training;Task analysis;Feature extraction
T. Zhang; Y. Jiang,"Department of Communication Science and Engineering, Key Laboratory for Information Science of Electromagnetic Waves (MoE), School of Information Science and Technology, Fudan University, Shanghai, China; Department of Communication Science and Engineering, Key Laboratory for Information Science of Electromagnetic Waves (MoE), School of Information Science and Technology, Fudan University, Shanghai, China",2024,National Natural Science Foundation of China(grant numbers:61771005); ,Broyden–Fletcher–Goldfarb–Shanno (BFGS);one-bit ADC;quasi neural network;Zadoff-Chu (ZC) sequence,Channel estimation;Maximum likelihood estimation;Training;Frequency estimation;Time-frequency analysis;Cost function;Signal processing algorithms
G. Hu; Q. Wu; K. Xu; J. Si; N. Al-Dhahir,"College of Communication Engineering, Rocket Force University of Engineering, Xi'an, China; Department of Electronic Engineering, Shanghai Jiao Tong University, Shanghai, China; College of Communications Engineering, Army Engineering University of PLA, Nanjing, China; Integrated Service Networks Lab of Xidian University, Xi'an, China; Department of Electrical and Computer Engineering, The University of Texas at Dallas, Richardson, TX, USA",2024,Natural Science Foundations of China(grant numbers:62201606); ,Movable antenna array;secrecy rate;positions of antennas;transmit beamforming,Antenna arrays;Array signal processing;Transmitting antennas;Optimization;Electronics packaging;Security;Silicon
Y. Sun; Y. Xu; Z. Xie; Y. Shu; S. Du,"School of Physics and Electronics, Hubei Normal University, Huangshi, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China; School of Physics and Electronics, Hubei Normal University, Huangshi, China; School of Electronic Science and Engineering, Nanjing University, Nanjing, China",2024,,Image description;semantic similarity;video moment retrieval;video highlight detection,Semantics;Visualization;Feature extraction;Task analysis;Decoding;Natural languages;Computational modeling
W. Liang; J. Wu; Y. Wu; X. Mu; J. Xu,"College of Artificial Intelligence, Nankai University, Tianjin, China; College of Artificial Intelligence, Nankai University, Tianjin, China; Department of Artificial Intelligence, Zhejiang Lab, Hangzhou, China; College of Artificial Intelligence, Nankai University, Tianjin, China; College of Artificial Intelligence, Nankai University, Tianjin, China",2024,Natural Science Foundation of Tianjin City(grant numbers:21JCYBJC00110); ,Camouflaged object detection;lightweight model;frequency information;feature fusion,Feature extraction;Frequency-domain analysis;High frequency;Object detection;Decoding;Benchmark testing;Training
L. Wang; J. Zhang,"School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China",2024,National Natural Science Foundation of China(grant numbers:61973088); NSF of Guangdong(grant numbers:2019A1515011371); ,Compressed sensing;deep unfolding;quantized measurements,Quantization (signal);Distortion;Signal reconstruction;Signal processing algorithms;Compressed sensing;Transforms;Training data
J. Wang; Y. Zheng; Z. Han; M. Lv; S. Hou,"School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China; School of Mathematics and Statistics, Shandong University, Jinan, China; School of Physical Education Department, Shandong Women's University, Jinan, China; School of Information Science and Engineering, Shandong Normal University, Jinan, China",2024,National Natural Science Foundation of China(grant numbers:62272283); Major Program of Shandong Province Natural Science Foundation(grant numbers:ZR2019ZD04); New Twentieth Items of Universities in Jinan(grant numbers:2021GXRC049); Taishan Scholar Program of Shandong Province of China; Young Innovation Team Program(grant numbers:2022KJ250); ,Artificial intelligence;computer vision;informat- ion bottleneck;logo classification;representation learning,Feature extraction;Representation learning;Image coding;Data mining;Task analysis;Interference;Classification algorithms
L. Zhu; R. Wu; B. -G. Lee; L. Nkenyereye; W. -Y. Chung; G. Xu,"Department of Electrical and Electronic Engineering, University of Nottingham Ningbo China, Ningbo, China; School of Computer Science, University of Nottingham Ningbo China, Ningbo, China; School of Computer Science, University of Nottingham Ningbo China, Ningbo, China; Department of AI Convergence and the Department of Electronic Engineering, Pukyong National University, Busan, Republic of Korea; Department of AI Convergence and the Department of Electronic Engineering, Pukyong National University, Busan, Republic of Korea; Ningbo Institute of Materials Technology and Engineering, Chinese Academy of Sciences, Ningbo, China",2024,Zhejiang Provincial Natural Science Foundation of China(grant numbers:LQ21F020024); Ningbo Science and Technology; Major S&T Program(grant numbers:2021Z037); ,Generative adversarial network (GAN);super-resolution;feature enhancement;thermal imaging,Training;Feature extraction;Iron;Image reconstruction;Image edge detection;Imaging;Measurement
G. Kumar; A. K. Naik; S. R; A. K. Singh,"Center of Wireless Communication, University of Oulu, Oulu, Finland; Discipline of Electrical Engineering, Indian Institute of Technology Indore, Simrol, India; Discipline of Electrical Engineering, Indian Institute of Technology Indore, Simrol, India; Discipline of Electrical Engineering, Indian Institute of Technology Patna, Patna, India",2024,,Nonlinear filtering;Gaussian filtering;cyber-attacked;stochastic measurement modeling,Filtering;Cyberattack;Computational modeling;Kalman filters;Gaussian distribution;Delays;Stochastic processes
Y. Chang; P. Ding; Y. Shen; W. Liang; M. Yang,"Research Institute of China Telecom, Beijing, China; Research Institute of China Telecom, Beijing, China; Research Institute of China Telecom, Beijing, China; Research Institute of China Telecom, Beijing, China; Research Institute of China Telecom, Beijing, China",2024,,Neural radiance fields;rendering;view synthesis,Image color analysis;Rendering (computer graphics);Training;Geometry;Cameras;Mathematical models;Feature extraction
P. Cascarano; A. Benfenati; U. S. Kamilov; X. Xu,"Department of the Arts, University of Bologna, Bologna, Italy; Department of Environmental Science and Policy, University of Milan, Milan, Italy; Department of Computer Science and Engineering and Department of Electrical and System Engineering, Washington University in St. Louis, St. Louis, MO, USA; Department of Electrical Engineering and Computer Science, University of Michigan, Ann Arbor, MI, USA",2024,"NSF(grant numbers:CCF-2043134); INdAM.Gruppo Nazionale per il Calcolo Scientifico; Made in Italy; European Union Next-GenerationEU; Piano Nazionale di ripresa e resilienza; Missione 4 Componente 2, Investimento 1.3 - D.D.1551.11-10-2022(grant numbers:PE00000004); ",Image restoration;plug-and-play priors;regularization by denoising;discrepancy principle,Standards;Image restoration;Noise reduction;Convex functions;AWGN;Signal processing algorithms;Noise measurement
F. Qian; J. Han; Y. Guan; W. Song; Y. He,"School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China; School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China; School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China; School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China; School of Computer Science and Technology, Harbin Institute of Technology, Harbin, China",2024,National Natural Science Foundation of China(grant numbers:U62376071); Natural Science Foundation of Hei Longjiang Province of China(grant numbers:JQ2019F002); ,Multimodal sentiment analysis;cross-modal interactions;capsule networks;graph networks;high-level semantic correlations,Semantics;Routing;Correlation;Feature extraction;Visualization;Self-supervised learning;Videos
X. Ye; R. Jiang; X. Tian; R. Zhang; Y. Chen,"Institute of Advanced Digital Technologies and Instrumentation, Zhejiang University, Hangzhou, China; Institute of Advanced Digital Technology and Instrumentation, Zhejiang University, Hangzhou, China; Institute of Advanced Digital Technology and Instrumentation, Zhejiang University, Hangzhou, China; Institute of Advanced Digital Technologies and Instrumentation, Zhejiang University, Hangzhou, China; Institute of Advanced Digital Technologies and Instrumentation, Zhejiang University, Hangzhou, China",2024,Zhejiang Provincial Natural Science Foundation of China(grant numbers:LDT23F01013F01); Fundamental Research Funds for the Central Universities; ,Feature ensemble;image classification;knowledge distillation,Feature extraction;Optimization;Training;Image reconstruction;Transforms;Semantics;Knowledge engineering
Y. Li; W. Hu; H. Fan; X. Du,"National Key Laboratory of Automatic Target Recognition, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; National Key Laboratory of Automatic Target Recognition, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; National Key Laboratory of Automatic Target Recognition, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China; National Key Laboratory of Automatic Target Recognition, College of Electronic Science and Technology, National University of Defense Technology, Changsha, China",2024,,Complimentary correlation;conjuage correlation;majorization-minimization;second-order correlation,Correlation;Eigenvalues and eigenfunctions;Signal processing algorithms;Minimization;Radar applications;Nonlinear systems;Discrete Fourier transforms
J. Ma; M. Wang; Y. Chen; H. Wang,"Pervasive Communication Research Center, Purple Mountain Laboratories, Nanjing, China; Pervasive Communication Research Center, Purple Mountain Laboratories, Nanjing, China; Pervasive Communication Research Center, Purple Mountain Laboratories, Nanjing, China; School of Information Science and Engineering and the State Key Laboratory of Millimeter Waves, Southeast University, Nanjing, China",2024,National Natural Science Foundation of China(grant numbers:62271133); Fundamental Research Funds for the Central Universities(grant numbers:2242022k60006); Keysight's University Research Collaborations Program; ,Direction of arrival estimation;neural networks;array signal processing,Direction-of-arrival estimation;Estimation;Convolution;Transmission line matrix methods;Training;Array signal processing;Multiple signal classification
J. Liang; H. Feng,"Shanghai Acoustics Laboratory, Chinese Academy of Sciences, Shanghai, China; Shanghai Acoustics Laboratory, Chinese Academy of Sciences, Shanghai, China",2024,Laoshan Laboratory Science and Technology Innovation(grant numbers:LSKJ202205105); Key Laboratory Fund(grant numbers:2022-JCJQ-LB-033-07); ,Doppler estimation;Doppler-invariant signal;matched filter,Doppler effect;OFDM;Mathematical models;Frequency modulation;Estimation error;Delay effects;Noise measurement
W. Zuo; H. Wang; X. Pan; R. Lan; X. Luo,"School of Computer and Information Security, Guilin University Of Electronic Technology, Guilin, China; School of Computer and Information Security, Guilin University Of Electronic Technology, Guilin, China; School of Computer and Information Security, Guilin University Of Electronic Technology, Guilin, China; School of Computer and Information Security, Guilin University Of Electronic Technology, Guilin, China; School of Computer and Information Security, Guilin University Of Electronic Technology, Guilin, China",2024,"Guangxi Natural Science Foundation(grant numbers:2019GXNSFFA245014,2021GXNSFBA220035); National Natural Science Foundation of China(grant numbers:62362014,62172120,62002082); Guangxi Science and Technology(grant numbers:AD20159034); ",Blood vessel segmentation;noisy labels;region supervision;self-correction,Noise measurement;Training;Biomedical imaging;Correlation;Image edge detection;Federated learning;Task analysis
J. S.; S. K. Yadav; N. V. George,"Department of Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, Gujarat, India; Department of Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, Gujarat, India; Department of Electrical Engineering, Indian Institute of Technology Gandhinagar, Gandhinagar, Gujarat, India",2024,"Department of Science and Technology, Ministry of Science and Technology, India; MATRICS Scheme(grant numbers:MTR/2022/000290); TEOCO Chair of the Indian Institute of Technology Gandhinagar; ",Array signal processing;adaptive DOA estimation;difference coarray;underdetermined DOA estimation,Sensors;Direction-of-arrival estimation;Sensor arrays;Estimation;Nonlinear filters;Maximum likelihood detection;Covariance matrices
Z. Wang; Z. Xie; K. Gong; J. Yan; L. Chen,"School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University, Zhengzhou, China",2024,National Natural Science Foundation of China(grant numbers:61901417); ,Layered decoder;pipeline conflicts;quasi-cyclic LDPC;shortcut updating,Decoding;Parity check codes;Phase change materials;Random access memory;Schedules;Signal processing algorithms;Pipelines
Z. Zhou; X. Fan; P. Shi; Y. Xin; X. Wang,"College of Information Science and Engineering, Hohai University, Changzhou, China; College of Information Science and Engineering, Hohai University, Changzhou, China; College of Information Science and Engineering, Hohai University, Changzhou, China; College of Information Science and Engineering, Hohai University, Changzhou, China; College of Information Science and Engineering, Hohai University, Changzhou, China",2024,Fundamental Research Funds for the Central Universities(grant numbers:B220203032); National Key R&D Program of China(grant numbers:2022YFB4703405); Natural Science Foundation of Jiangsu Province(grant numbers:BK20231186); Changzhou Sci & Tech Program(grant numbers:CE20235053); Ministry of Education's Industry University Cooperation Collaborative Education Project(grant numbers:220905769164315); ,Monocular depth estimation;recurrent refinement;self-supervised learning;larger receptive fields,Estimation;Kernel;Feature extraction;Standards;Decoding;Training;Image resolution
S. Guo; Y. Wang; X. Ma,"School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA",2024,National Natural Science Foundation of China(grant numbers:62371282); ,OCDM;CFO;identifiability;multipath diversity,OFDM;Code division multiplexing;Chirp;Maximum likelihood estimation;Frequency conversion;Signal to noise ratio;Wireless communication
X. Zhang; Y. Cheng; H. C. So; J. Li,"Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Electronic Engineering and Information Science, University of Science and Technology of China, Hefei, China; Department of Electrical Engineering, City University of Hong Kong, Hong Kong SAR, China; Department of Electrical and Computer Engineering, University of Florida, Gainesville, FL, USA",2024,,Cramér-Rao bound (CRB);direction-of-arrival (DOA);mixed-ADC architecture;uniform linear array (ULA),Direction-of-arrival estimation;Estimation;Signal to noise ratio;Linear antenna arrays;Data models;Dynamic range;Directive antennas
K. Zhang; G. Li; Y. Su; J. Wang,"School of Astronautics, Northwestern Polytechnical University, Xi'an, China; School of Astronautics, Northwestern Polytechnical University, Xi'an, China; School of Astronautics, Northwestern Polytechnical University, Xi'an, China; School of Astronautics, Northwestern Polytechnical University, Xi'an, China",2024,“Ye Qisun” Science Foundation of National Science Foundation of China(grant numbers:U2341224); National Natural Science Foundation of China(grant numbers:61976179); ,Video inpainting;DWT;vision transformer,Discrete wavelet transforms;Transformers;Frequency-domain analysis;Wavelet domain;Semantics;Low-pass filters;Image restoration
Z. Li; Y. Cai; H. Leung,"Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Automation, Shanghai Jiao Tong University, Shanghai, China; Department of Electrical and Computer Engineering, University of Calgary, Calgary, AB, Canada",2024,Aeronautical Science Foundation of China(grant numbers:20220001057001); Research Institute of China Aerospace Science and Technology Corporation(grant numbers:USCAST2021-5); China Scholarship Council; ,Multi-sensor control;multi-target tracking;partially observed Markov decision process,Sensors;Linear programming;Sensor systems;Markov processes;Target tracking;Radio frequency;Process control
M. Teimouri,"Department of Statistics, Faculty of Science and Engineering, Gonbad Kavous University, Gonbad Kavous, Iran",2024,,  $\alpha$  -stable distribution;amplitude distribution;Gaussian sacle-mixture;synthetic aperture radar (SAR),Maximum likelihood estimation;Synthetic aperture radar;Probability density function;GSM;Clutter;Tail;Gaussian distribution
S. Melidonis; M. Holden; Y. Altmann; M. Pereyra; K. C. Zygalakis,"School of Mathematical and Computer Sciences, Heriot-Watt University, Edinburgh, U.K.; School of Mathematical and Computer Sciences, Heriot-Watt University, Edinburgh, U.K.; School of Engineering and Physical Sciences, Heriot-Watt University, Edinburgh, U.K.; School of Mathematical and Computer Sciences, Heriot-Watt University, Edinburgh, U.K.; School of Mathematics, University of Edinburgh, Edinburgh, U.K.",2024,"Engineering and Physical Sciences Research Council(grant numbers:EP/V006134/1,EP/V006177/1,EP/T007346/1,EP/L016508/01); Royal Academy of Engineering(grant numbers:RF201617/16/31); Leverhulme Trust(grant numbers:RF/2020-310); ",Computational imaging;inverse problems;Bayesian inference;uncertainty quantification;deep generative models;Markov chain Monte Carlo;stochastic optimisation,Bayes methods;Imaging;Uncertainty;Monte Carlo methods;Estimation;Superresolution;Optimization
Z. Liu; T. Xu; X. Song; X. -J. Wu,"School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China; School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China; School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China; School of Artificial Intelligence and Computer Science, Jiangnan University, Wuxi, China",2024,"National Key Research and Development Program of China(grant numbers:2023YFF1105102,2023YFF1105105); National Natural Science Foundation of China(grant numbers:62106089,62020106012,62332008); National Social Science Fund of China(grant numbers:21&ZD166); ",Referring expression generation;transformer;visual-linguistic tasks;segmentation,Transformers;Visualization;Task analysis;Image segmentation;Search problems;Object segmentation;Feature extraction
R. Dong; K. -M. Lam,"Department of Electrical and Electronic Engineering, Hong Kong Polytechnic University, Kowloon, Hong Kong; Department of Electrical and Electronic Engineering, Hong Kong Polytechnic University, Kowloon, Hong Kong",2024,GRF(grant numbers:PolyU P0041970); Hong Kong Research Grants Council; ,Bi-center loss;compound facial expression reco- gnition;deep neural network,Compounds;Face recognition;Training;Task analysis;Feature extraction;Emotion recognition;Convolutional neural networks
