Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
D. Yang; J. Sun,"School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China; School of Mathematics and Statistics, Xi’an Jiaotong University, Xi’an, China",2018,"National Science Foundation of China(grant numbers:11622106,61472313); ",BM3D;convolutional neural networks;denoising;nonlocal methods,Convolution;Image denoising;Wavelet transforms;Noise reduction;Neural networks;Three-dimensional displays
L. Zhao; Z. Chen; Z. J. Wang,"School of Software Technology, Dalian University of Technology, Dalian, China; School of Software Technology, Dalian University of Technology, Dalian, China; Department of Electrical and Computer Engineering, University of British Columbia, Vancouver, BC, Canada",2018,"National Natural Science Foundation of China(grant numbers:61672123,U1301253); ","Correlated feature learning;data clustering, multiview data;unsupervised learning",Optimization;Correlation;Semantics;Sparse matrices;Linear programming;Clustering methods;Clustering algorithms
S. P. Chepuri,"Faculty of Electrical Engineering, Mathematics and Computer Science, Delft University of Technology, Delft, The Netherlands",2018,,Covariance sketching;factor analysis;Kaczmarz method;quadratic measurements;stochastic gradient descent,Covariance matrices;Matrix decomposition;Iterative methods;Signal processing algorithms;Algorithm design and analysis;Estimation;Length measurement
E. T. Affonso; R. L. Rosa; D. Z. Rodríguez,"Universidade Federal de Lavras, Lavras, MG, Brazil; Universidade Federal de Lavras, Lavras, MG, Brazil; Universidade Federal de Lavras, Lavras, MG, Brazil",2018,"Fundação de Amparo à Pesquisa do Estado de São Paulo(grant numbers:2015/25512-0,2015/24496-0); ",Deep belief networks (DBN);machine learning;packet loss rate (PLR);speech quality assessment,Speech;Packet loss;Speech recognition;Quality assessment;Hidden Markov models;Indexes
G. Luo; Y. Zhu; B. Guo,"Shenzhen Key Laboratory of Information Theory & Future Network Arch, Communication and Information Security Lab, Shenzhen Graduate School, Peking University, Shenzhen, China; Shenzhen Key Laboratory of Information Theory & Future Network Arch, Communication and Information Security Lab, Shenzhen Graduate School, Peking University, Shenzhen, China; Shenzhen Key Laboratory of Information Theory & Future Network Arch, Communication and Information Security Lab, Shenzhen Graduate School, Peking University, Shenzhen, China",2018,Shenzhen Municipal Development and Reform Commission; Shenzhen Engineering Laboratory of Broadband Wireless Network Security; ,Depth-image-based rendering (DIBR);hole filling;loopy belief propagation (LBP);Markov random fields (MRF);view synthesis,Visualization;Belief propagation;Hemorrhaging;Rendering (computer graphics);Markov processes;Computational complexity;Optimization
W. Cho; N. Y. Yu,"School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology, Gwangju, South Korea; School of Electrical Engineering and Computer Science, Gwangju Institute of Science and Technology, Gwangju, South Korea",2018,National Research Foundation of Korea; Korea government (MSIP)(grant numbers:NRF-2017R1A2B4004405); ,Compressed encryption;Hellinger distance;indistinguishability;total variation (TV) distance,Wireless communication;Communication system security;Digital TV;Encryption
A. Bhowmik; S. Shit; C. S. Seelamantula,"Department of Electrical Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Engineering, Indian Institute of Science, Bangalore, India",2018,,Convolutional neural network (CNN);deep learning;dynamic convolutional network (DCN);Gaussian/Laplacian pyramids;super-resolution (SR),Laplace equations;Training;Image resolution;Signal resolution;Feature extraction;Convolution;Dictionaries
W. Cao; J. Lan; X. R. Li,"School of Electronic and Control Engineering, Chang’an University, Xi’an, China; Center for Information Engineering Science Research (CIESR), Xi’an Jiaotong University, Xi’an, China; Department of Electrical Engineering, University of New Orleans, New Orleans, LA, USA",2018,State Key Program for Basic Research of China (973)(grant numbers:2013CB329405); National Natural Science Foundation of China(grant numbers:61573020); Shaanxi Provincial National Science Foundation of China(grant numbers:2017JQ6044); NASA/LEQSF(2013-15)-Phase3-06(grant numbers:NNX13AD29A); Fundamental Research Funds for the Central Universities of China(grant numbers:310832163402); ,Extended object tracking and classification (EOTC);joint decision and estimation (JDE);multisensor data,Radar tracking;Kinematics;Estimation;Target tracking;Couplings;Object tracking
Z. Zhu; S. Karnik; M. A. Davenport; J. Romberg; M. B. Wakin,"Department of Electrical Engineering, Colorado School of Mines, Golden, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; School of Electrical and Computer Engineering, Georgia Institute of Technology, Atlanta, GA, USA; Department of Electrical Engineering, Colorado School of Mines, Golden, USA",2018,"NSF(grant numbers:CCF-1409261,CCF-1409406); ",Eigenvalue distribution;partial discrete Fourier transform (DFT) matrix;periodic discrete prolate spheroidal sequences (PDPSSs);time-frequency analysis,Eigenvalues and eigenfunctions;Discrete Fourier transforms;Time-frequency analysis;Limiting;Manganese;Electronic mail
J. Zhu; L. Han; R. S. Blum; Z. Xu,"Key Laboratory of Ocean Observation-Imaging Testbed of Zhejiang Province, Zhejiang University, Zhoushan, China; Key Laboratory of Ocean Observation-Imaging Testbed of Zhejiang Province, Zhejiang University, Zhoushan, China; Department of Electrical and Computer Engineering, Lehigh University, Bethlehem, PA, USA; Key Laboratory of Ocean Observation-Imaging Testbed of Zhejiang Province, Zhejiang University, Zhoushan, China",2018,"Fundamental Research Funds for the Central Universities(grant numbers:2017QNA4042); Zhejiang Provincial Natural Science Foundation of China(grant numbers:LQ18F010001); National Natural Science Foundation of China(grant numbers:61674128,61731019); U.S. Army Research Laboratory; U.S. Army Research Office(grant numbers:W911NF-17-1-0331); ",Cramér-Rao bound;Fisher information;perturbation;random compression,Standards;Random variables;Sparse matrices;Sensors;Gaussian distribution;Analytical models;Noise measurement
B. Li; Y. Rong; J. Sun; K. L. Teo,"School of Electrical Engineering and Information, Sichuan University, Chengdu, China; Department of Electrical and Computer Engineering, Curtin University, Perth, W.A., Australia; Department of Mathematics and Statistics, Curtin University, Perth, W.A., Australia; Department of Mathematics and Statistics, Curtin University, Perth, W.A., Australia",2018,National Natural Science Foundation of China(grant numbers:61701124); Australian Research Council(grant numbers:DP160102829); ,Distributionally robust optimization;gaussian robust beamformer;robust minimum variance beamformer (RMVB);worst-case robust beamformer,Robustness;Signal to noise ratio;Interference;Sensor arrays;Computational modeling;Gaussian distribution;Optimization
X. Jiao; Y. -C. He; J. Mu,"School of Computer Science and Technology, Xidian University, Xian, China; Xiamen Key Laboratory of Mobile Multimedia Communications, Huaqiao University, Xiamen, China; School of Computer Science and Technology, Xidian University, Xian, China",2018,National Natural Science Foundation of China(grant numbers:61471286); ,Alternating direction method of multipliers (ADMM);Euclidean projection;low-density parity-check (LDPC);look-up table (LUT);nonuniform quantization,Quantization (signal);Decoding;Convex functions;Parity check codes;Table lookup;Signal to noise ratio;Memory management
S. Van Kuyk; W. B. Kleijn; R. C. Hendriks,"Victoria University of Wellington, Wellington, New Zealand; Delft University of Technology, Delft, The Netherlands; Delft University of Technology, Delft, The Netherlands",2018,,Intelligibility;mutual information,Speech;Measurement;Speech enhancement;Indexes;Mutual information;Production
G. Zhang; J. Wang; G. Yang; Q. Shao; S. Li,"National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China; National Key Laboratory on Communications, University of Electronic Science and Technology of China, Chengdu, China",2018,"National Natural Science Foundation of China(grant numbers:61471099); Application Fundamental Research Program of Sichuan Province(grant numbers:2016JY0104); Foundation of the National Key Laboratory of Science and Technology on Communications, National Defense Pre-Research Foundation of China; ",Convex optimization;nonlinear processing;symmetric alpha-stable (   $\text{S}\alpha \text{S}$  ) distribution;the soft limiter,Detectors;Correlation;Optimization;Signal to noise ratio;Measurement;Signal detection;Correlators
K. G. Nagananda; P. K. Varshney,"Department of Electronics and Communication Engineering, People's Education Society University, Bangalore, India; Department of Electrical Engineering and Computer Science, Syracuse University, Syracuse, NY, USA",2018,Army Research Office(grant numbers:W911NF-14-1-0339); ,Compressive sensing;locally optimum detection (LOD);Padé approximation,Taylor series;Manganese;Detectors;Signal detection;Simulation;Noise measurement;Signal to noise ratio
R. Lamberti; Y. Petetin; F. Desbouvries; F. Septier,"Samovar, Telecom Sudparis, CNRS, Université Paris-Saclay, Evry, France; Samovar, Telecom Sudparis, CNRS, Université Paris-Saclay, Evry, France; Samovar, Telecom Sudparis, CNRS, Université Paris-Saclay, Evry, France; IMT Lille Douai, Université Lille, CNRS, France",2018,,Particle filters;resampling;sequential Monte Carlo algorithms,Signal processing algorithms;Reactive power;Hidden Markov models;Computational efficiency;Kalman filters;Algorithm design and analysis;Monte Carlo methods
N. Ueno; S. Koyama; H. Saruwatari,"Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan; Graduate School of Information Science and Technology, University of Tokyo, Tokyo, Japan",2018,"JSPS KAKENHI(grant numbers:JP15H05312,JP16H01735); SECOM Science and Technology Foundation; ",Circular/spherical harmonics;microphone array;sound field recording;sound field reproduction,Harmonic analysis;Microphone arrays;Two dimensional displays;Three-dimensional displays;Mathematical model;Geometry
Y. Li; L. Guo,"School of Electrical and Information Engineering. Tianjin University, Tianjin, China; School of Electrical and Information Engineering. Tianjin University, Tianjin, China",2018,"National Natural Science Foundation of China(grant numbers:61572352,61202164); Tianjin Research Program of Application Foundation and Advanced Technology(grant numbers:14JCQNJC01500); ",Content identification;distortion-resistant sparse coding;fingerprinting;robust hashing,Encoding;Signal processing algorithms;Feature extraction;Machine learning;Dictionaries;Distortion;Image coding
Y. Wang; Y. Liu; E. Blasch; H. Ling,"Department of Optical Engineering, Beijing Institute of Technology, Beijing, China; Department of Optical Engineering, Beijing Institute of Technology, Beijing, China; Air Force Research Lab, Arlington, USA; Department of Computer & Information Sciences, Temple University, USA",2018,"National Technology Support Program of China(grant numbers:2015BAK01B05); National Natural Science Foundation of China(grant numbers:U1605254,61528204); US NSF(grant numbers:1350521,1618398); ",Multicut-based clustering;motion segmentation;tensor-based association,Trajectory;Motion segmentation;Computer vision;Optimization;Tracking;Signal processing algorithms;Complexity theory
C. Chen; Y. Li; S. Li; H. Qin; A. Hao,"State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China; Stony Brook University, Stony Brook, NY, USA; State Key Laboratory of Virtual Reality Technology and Systems, Beihang University, Beijing, China",2018,"National Science Foundation(grant numbers:0949467,1047715,1049448); Applied Basic Research Program of Qingdao(grant numbers:16013xx); National Natural Science Foundation of China(grant numbers:61190120,61190124,61190125,61300067,61532002,61602341,61672077,6167214,61772277); ",Dynamic background;nonstationary video;spatial-temporal coherency;spatial-temporal regional filter;video saliency,Dynamics;Optical filters;Robustness;Cameras;Spatial coherence;Motion detection;Jitter
J. Gu; M. Tang; J. Wen; Y. Han,"Department of Computer Science, Tsinghua University, Beijing, China; Department of Computer Science, Tsinghua University, Beijing, China; Department of Computer Science, Tsinghua University, Beijing, China; Department of Automation, South China Agricultural University, Guangzhou, China",2018,Natural Science Foundation of China(grant numbers:61521002); Special Funds for the Cultivation of Guangdong College Students’ Scientific and Technological Innovation (“Climbing Program” Special Funds)(grant numbers:pdjh2017b0083); Nanjing Yunyan Technology Inc.; ,Adaptive;bidirectional;candidate number;intra prediction,Signal processing algorithms;Encoding;Prediction algorithms;Indexes;Search methods;Complexity theory;Correlation
Y. Chen; G. Li; Y. Gu,"Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China; Department of Electronic Engineering and Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",2018,"National Natural Science Foundation of China(grant numbers:61371137,61531166005,61571263,51459003); Tsinghua University Initiative Scientific Research Program(grant numbers:20161080166); ",Active algorithm;connectivity;orthogonal matching pursuit (OMP);sparse subspace clustering (SSC);subspace detection property (SDP),Clustering algorithms;Matching pursuit algorithms;Signal processing algorithms;Algorithm design and analysis;Dictionaries;Indexes;Optimization
C. G. Tsinos; B. Ottersten,"Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg; Interdisciplinary Centre for Security, Reliability and Trust, University of Luxembourg, Luxembourg City, Luxembourg",2018,Luxembourg National Research Fund; ,Alternating direction method of multipliers (ADMM);analog sensor networks;distributed beamforming;unit-modulus quadratic program (UQP);wireless sensor networks (WSNs),Sensors;Array signal processing;Wireless sensor networks;Signal processing algorithms;Complexity theory;Convergence;Estimation
M. Zhu; B. He; Q. Wu,"School of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; School of Mechanical Engineering and Automation, Fuzhou University, Fuzhou, China; School of Computing and Communications, University of Technology, Sydney, Australia",2018,"National Natural Science Foundation of China(grant numbers:61473090,61673115); Fujian Provincial Collaborative Innovation Center for High-End Equipment Manufacturing; ",Dark channel prior;energy minimization;single image dehazing,Image color analysis;Atmospheric modeling;Minimization;Measurement;Signal processing algorithms;Electronic mail;Channel estimation
F. Murtaza; M. H. Yousaf; S. A. Velastin,"Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Department of Computer Engineering, University of Engineering and Technology, Taxila, Pakistan; Queen Mary University of London, London, U.K.",2018,"Directorate of ASR&TD, University of Engineering and Technology, Taxila, Pakistan; Universidad Carlos III de Madrid, the European Union's Seventh Framework Program(grant numbers:600371); Ministerio de Economía y Competitividad(grant numbers:COFUND2013-51509); ",Action proposals;CVPR 2012 Change Detection (CCD);motion history images (MHIs);MuHAVi-uncut;temporal segmentation;uncut videos,Videos;Proposals;Image segmentation;Motion segmentation;History;Signal processing algorithms
S. Li; J. -K. Zhang; X. Mu,"School of Information Engineering, Zheng-zhou University, Zhengzhou, China; Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada; Department of Electrical and Computer Engineering, McMaster University, Hamilton, ON, Canada",2018,"Natural Science Foundation of China(grant numbers:61271421,61301150,61571401); NSERC; ",Distributed space-time modulation;massive multiple-input multiple-output (MIMO);Riemannian distance detector (RD);two-way relaying,Relays;Phase shift keying;Antennas;Channel estimation;MIMO;Detectors
S. Kay; Y. Rawashdeh,"Department of Electrical and Computer Engineering, University of Rhode Island, Kingston, RI, USA; Department of Electrical and Computer Engineering, University of Rhode Island, Kingston, RI, USA",2018,,Signal analysis;signal resolution,Random variables;Probability density function;Transforms;Standards;Maximum likelihood estimation;Testing;Gaussian noise
Y. Lee; M. -G. Park; Y. Hwang; Y. Shin; C. -M. Kyung,"School of Electrical Engineering, Korea Advanced Institute of Science Technology, Deajeon, South Korea; Korea Electronics Technology Institute, Seongnam, South Korea; Korea Electronics Technology Institute, Seongnam, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science Technology, Deajeon, South Korea; School of Electrical Engineering, Korea Advanced Institute of Science Technology, Deajeon, South Korea",2018,"Center for Integrated Smart Sensors; Ministry of Science, ICT and Future Planning as Global Frontier Project(grant numbers:CISS-2013M3A6A6073718); ",Cost aggregation;stereo matching;semiglobal matching (SGM),Memory management;Signal processing algorithms;Kernel;Filtering;Standards;Gaussian mixture model
H. -G. Kim; H. Lee; G. Kim; S. -H. Oh; S. -Y. Lee,"Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea; Division of Information and Communication Convergence Engineering, Mokwon University, Daejeon, South Korea; Department of Electrical Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",2018,Institute for Information & Communications Technology Promotion; South Korea Government (MSIT)(grant numbers:R0126-15-1117); Industrial Strategic Technology Development Program(grant numbers:10076757); Ministry of Trade Industry and Energy; ,Continuous speech recognition;  $N-$  best rescoring;parameter optimization;top-down selective attention,Speech recognition;Acoustics;Indexes;Speech;Training;Feature extraction
T. Rutigliano; M. W. Rivolta; R. Pizzi; R. Sassi,"Computer Science Department, Università degli Studi di Milano, Crema, Italy; Computer Science Department, Università degli Studi di Milano, Crema, Italy; Computer Science Department, Università degli Studi di Milano, Crema, Italy; Computer Science Department, Università degli Studi di Milano, Crema, Italy",2018,,Artificial neural networks (ANN);biomedical signal processing;brain modeling;consciousness;wavelet coefficients;wavelet transforms (WT),Sleep;Feature extraction;Standards;IP networks;Electroencephalography;Biological neural networks;Iron
M. Tang; X. Chen; J. Gu; Y. Han; J. Wen; S. Yang,"Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China; South China Agricultural University, Guangzhou, China; Tsinghua University, Beijing, China; Tsinghua University, Beijing, China",2018,"Yunyan Information Technology, Ltd., Microsoft; Natural Science Foundation of China(grant numbers:61521002); ",Video coding,Encoding;Partitioning algorithms;Signal processing algorithms;Complexity theory;Reliability;Support vector machines;Acceleration
W. Hong; L. Yu,"Institute of Information and Communication Engineering and the Zhejiang Provincial Key Laboratory of Information Processing, Communication and Networking, Zhejiang University, Hangzhou, China; Institute of Information and Communication Engineering and the Zhejiang Provincial Key Laboratory of Information Processing, Communication and Networking, Zhejiang University, Hangzhou, China",2018,,Compression distortions;stereoscopic video quality assessment (VQA);three-dimensional perceptual quality index (3-D-PQI),Distortion;Video equipment;Three-dimensional displays;Quality control;Stereoscopy
J. Vazquez-Corral; M. Bertalmío,"Universitat Pompeu Fabra, Barcelona, Spain; Universitat Pompeu Fabra, Barcelona, Spain",2018,"H2020 European Research Council(grant numbers:306337); Spanish government FEDER(grant numbers:TIN2015-71537-P(MINECO/FEDER,UE)); Icrea Academia Award; Spanish government(grant numbers:IJCI-2014-19516); ",Angular representation;image denoising;nonlocal methods,Image color analysis;Noise reduction;Image denoising;Standards;Pipelines;Color;Histograms
K. Isogawa; T. Ida; T. Shiodera; T. Takeguchi,"Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan; Corporate Research and Development Center, Toshiba Corporation, Kawasaki, Japan",2018,,Convolutional neural networks (CNN);image denoising;soft shrinkage;supervised learning,Noise level;Noise reduction;Convolution;Neural networks;Noise measurement;Training data;Feature extraction
G. Dou; R. Deng; X. He; J. Gao; Q. Wang,"Department of Communication Engineering, Naval University of Engineering, Wuhan, China; Department of Communication Engineering, Naval University of Engineering, Wuhan, China; Department of Communication Engineering, Naval University of Engineering, Wuhan, China; Department of Communication Engineering, Naval University of Engineering, Wuhan, China; Department of Communication Engineering, Naval University of Engineering, Wuhan, China",2018,National Natural Science Foundation of China(grant numbers:61302099); Natural Science Foundation of Hubei Province(grant numbers:2015CFB174); National Key Laboratory of Science and Technology(grant numbers:61421020405); ,Amplify and forward (AF);inter-relay interference (IRI);orthogonal precoding;row-space mapping;two-path successive relay networks,Rough surfaces;Precoding;Decoding;Interference cancellation;Relay networks (telecommunications)
W. Rao; D. Li; J. Q. Zhang,"Nanchang Institute of Technology, Nanchang, China; Key Laboratory for Information Science of Electromagnetic Waves and the Research Center of Smart Networks and Systems, School of Information Science and Technology, Fudan University, Shanghai, China; Key Laboratory for Information Science of Electromagnetic Waves and the Research Center of Smart Networks and Systems, School of Information Science and Technology, Fudan University, Shanghai, China",2018,"National Natural Science Foundation of China(grant numbers:61571131,61401188); ",Direction of arrival estimation;L-shaped arrays;parallel factor (PARAFAC) decomposition;two-dimensional (2-D) angle estimation,Tensile stress;Estimation;Direction-of-arrival estimation;Sensor arrays;Information science
H. Tang; Z. Nie,"School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic Engineering, University of Electronic Science and Technology of China, Chengdu, China",2018,,Antenna selection (AS);massive multiple-input multiple-output (MIMO);rectangular maximum-volume (RVM) submatrices,Antennas;MIMO;Signal processing algorithms;Algorithm design and analysis;Computational complexity;Hardware
R. Wang; X. Yuan; J. Wu,"School of Electronic and Information Engineering, Tongji University, Shanghai, China; National Key Laboratory of Science and Technology on Communications, University of Electronic Science and Technology of China, Chengdu, China; School of Electronic and Information Engineering, Tongji University, Shanghai, China",2018,"National Natural Science Foundation of China(grant numbers:61401313,61471241,61771345); ",Degrees of freedom;physical-layer network coding;two-way relay channel,Relays;MIMO;Array signal processing;Antennas;Interference;Delays;Channel state information
L. Zão; R. Coelho,"Laboratory of Acoustic Signal Processing, Military Institute of Engineering, Rio de Janeiro, Brazil; Laboratory of Acoustic Signal Processing, Military Institute of Engineering, Rio de Janeiro, Brazil",2018,Conselho Nacional de Desenvolvimento Científico e Tecnológico(grant numbers:307866/2015-7); ,Fundamental frequency estimation;Hilbert–Huang transform (HHT);nonstationary acoustic noises,Speech;Frequency estimation;Correlation;Speech processing;Transforms;Noise measurement;Estimation
A. Bernardini; F. Antonacci; A. Sarti,"Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy; Dipartimento di Elettronica, Informazione e Bioingegneria, Politecnico di Milano, Milano, Italy",2018,,Beamforming;differential microphone arrays (DMAs);wave digital filters (WDFs),Robustness;Time-domain analysis;Microphone arrays;Array signal processing;Sensors;Delays
W. Hu; Z. Wang; S. Liu; X. Yang; G. Yu; J. J. Zhang,"College of Mathematics and Computer Science, Gannan Normal University, Ganzhou, China; National Centre for Computer Animation, Bournemouth University, Poole, U.K.; National Centre for Computer Animation, Bournemouth University, Poole, U.K.; National Centre for Computer Animation, Bournemouth University, Poole, U.K.; College of Mathematics and Computer Science, Gannan Normal University, Ganzhou, China; National Centre for Computer Animation, Bournemouth University, Poole, U.K.",2018,"NSF of China(grant numbers:61502107,11661007,11501126); NSF of Jiangxi Province(grant numbers:20161BAB202069,20151BAB211014); NCET Program of the Ministry of Education(grant numbers:NCET 13-0738); Sino-U.K. Higher Education Research Partnership; Santander PGR; Science and Technology Program of Jiangxi Education Committee(grant numbers:LDJH12088); ",Augmented Lagrange multiplier (ALM);low rank;motion capture (mocap);truncated nuclear norm (TrNN),Light rail systems;Data models;Convergence;Iterative methods;Algorithm design and analysis;Discrete cosine transforms;Minimization
