Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
T. Liu; Y. Qin; S. Zhang; X. Tao,"Department of Electronic Engineering, Tsinghua University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China; School of Computer Science, Peking University, Beijing, China; Department of Electronic Engineering, Tsinghua University, Beijing, China",2025,"National Natural Science Foundation of China(grant numbers:62227801,61925105); Xplorer Prize in Information and Electronics technologies; Tsinghua University (Department of Electronic Engineering) - Nantong Research Institute for Advanced Communication Technologies Joint Research Center for Space, Air, Ground and Sea Cooperative communication network technology; ",Autonomous driving;corner case;large language model;object detection,Object detection;Visualization;Autonomous vehicles;Large language models;Roads;Vectors;Transformers;Location awareness;Decoding;Zero shot learning
Q. Zhao; Y. Wang; Y. He; Y. Qiao; C. Zhao,"Department of Computer Science and Technology, Tongji University, Shanghai, China; Shanghai AI Laboratory, Shanghai, China; Shanghai AI Laboratory, Shanghai, China; Shanghai AI Laboratory, Shanghai, China; Department of Computer Science and Technology, Tongji University, Shanghai, China",2025,"National Natural Science Foundation of China(grant numbers:62076184,61976158,61976160,62076182,62276190); Fundamental Research Funds for the Central Universities; State Key Laboratory of Integrated Services Networks; Shanghai Innovation Action Project of Science and Technology(grant numbers:20511100700); ",Action recognition;distance correlation;spatio-temporal representation learning;video understanding,Correlation;Videos;Accuracy;Data models;Computational modeling;Training;Visualization;Robustness;Optical flow;Indexes
G. Lucafo; R. Lima; I. Sandoval; L. Albany; O. Penatti,"Samsung R&D Institute Brazil, Campinas-SP, Brazil; Samsung R&D Institute Brazil, Campinas-SP, Brazil; Samsung R&D Institute Brazil, Campinas-SP, Brazil; Samsung R&D Institute Brazil, Campinas-SP, Brazil; Samsung R&D Institute Brazil, Campinas-SP, Brazil",2025,Samsung Eletrônica da Amazônia Ltda.; Brazilian Informatics Law 8.248/91; ,Signal quality assessment;machine learning;local patterns;photoplethysmography;wearable,Feature extraction;Histograms;Vectors;Quality assessment;Pipelines;Analytical models;Biomedical monitoring;Visualization;Standards;Predictive models
G. Fatima; P. Stoica; P. Babu,"CARE, Indian Institute of Technology Delhi, New Delhi, India; Department of Information Technology, Uppsala University, Uppsala, Sweden; CARE, Indian Institute of Technology Delhi, New Delhi, India",2025,"Swedish Research Council VR(grant numbers:2017-04610,2016-06079,2021-05022); ",Covariance matrix estimation;EBIC;  $\ell _{0}$   penalized maximum likelihood,Covariance matrices;Maximum likelihood estimation;Sparse matrices;Minimization;Tuning;Signal processing algorithms;Optimization;Bayes methods;Wireless communication;Taylor series
H. He; Z. Liu,"School of Information Engineering, Guangdong University of Technology, Guangzhou, China; School of Information Engineering, Guangdong University of Technology, Guangzhou, China",2025,Foshan Social Science and Technology Research Project(grant numbers:2220001018608); Guangdong Province Social Development Science and Technology Collaborative Innovation Project(grant numbers:2023A1111120003); Basic and Applied Basic Research Foundation of Guangdong Province(grant numbers:2023A1515012873); Guangzhou Key Research and Development Project(grant numbers:2023B01J0011); ,Automotive radar;dual-function radar and communication (DFRC);frequency-modulated continuous wave (FMCW) modulation;phase code;time synchronization,Radar;Chirp;Synchronization;Sensors;Time division multiplexing;Radar signal processing;Radar applications;Indexes;Automotive engineering;Binary phase shift keying
M. Sheng; Y. Miao; Y. Li; C. Liu,"Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; School of Communication Engineering, Hangzhou Dianzi University, Hangzhou, Zhejiang, China",2025,"Natural Science Research Project of Anhui Educational Committee, China(grant numbers:2024AH050051); Anhui Provincial Natural Science Foundation, China(grant numbers:2208085QF180); ",TF representation (TFR);time-frequency (TF)-varying Gaussian window;whistle-and-click separation,Whales;Time-frequency analysis;Anisotropic magnetoresistance;Vectors;Anisotropic;Tensors;Filtering;Chirp;Signal to noise ratio;Fourier transforms
D. Cai; Y. Chen; X. Huang; P. An,"School of Communication and Information Engineering, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China; School of Communication and Information Engineering, Key Laboratory of Specialty Fiber Optics and Optical Access Networks, Shanghai University, Shanghai, China",2025,"National Natural Science Foundation of China(grant numbers:62020106011,62471284,62371278,62071287); Science and Technology Commission of Shanghai Municipality(grant numbers:20DZ2290100); ",Disparity enhancement;disparity estimation;light field reconstruction;morphological filtering,Estimation;Pipelines;Image reconstruction;Three-dimensional displays;Optical fibers;Mathematical models;Light fields;Interpolation;Information filters;Indexes
Y. Wu; H. Xue; Y. An; P. Fang,"School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China; School of Computer Science and Engineering, Southeast University, Nanjing, China",2025,"National Natural Science Foundation of China(grant numbers:62476056,62076062,62306070); Social Development Science and Technology Project of Jiangsu Province(grant numbers:BE2022811); Big Data Computing Center of Southeast University; ",Few-shot learning;noisy labels;noisy few-shot learning;model robustness,Noise measurement;Training;Prototypes;Smoothing methods;Noise;Adaptation models;Robustness;Labeling;Feature extraction;Accuracy
S. Wei; Z. Zhou; Z. Lu; Z. Yuan; B. Su,"School of Information Technology, Beijing Institute of Technology, Zhuhai, China; School of Information Technology, Beijing Institute of Technology, Zhuhai, China; School of Information Technology, Beijing Institute of Technology, Zhuhai, China; School of Information Technology, Beijing Institute of Technology, Zhuhai, China; School of Information Technology, Beijing Institute of Technology, Zhuhai, China",2025,"College Student Innovation and Entrepreneurship Training Programme(grant numbers:2024098DCXM,2024009DCXM); Guangdong Province Key Areas of Special(grant numbers:2023ZDZX1044); National Key Research and Development Program of China(grant numbers:2023YFC3321600); Zhongshan Science and Technology Programme(grant numbers:2020AG019); Zhuhai Basic and Applied Basic Project(grant numbers:2220004002937); ",Heterogeneous dual-branch framework;modality differences;RGB-D semantic segmentation,Feature extraction;Transformers;Convolution;Semantic segmentation;Decoding;Kernel;Fuses;Accuracy;Training;Testing
Y. Zhao; R. Yang; C. Guo; Y. Hao,"School of Instrument and Electronics, The North University of China, Taiyuan, China; School of Instrument and Electronics, The North University of China, Taiyuan, China; School of Instrument and Electronics, The North University of China, Taiyuan, China; School of Instrument and Electronics, The North University of China, Taiyuan, China",2025,Central Guidance on Local S&T Development Fund of Shanxi Province(grant numbers:YDZJSX20231A032); ,Object detection;re-identification;tracking-by-detection;autonomous aerial vehicle (AAV) tracking,Target tracking;Accuracy;Signal processing algorithms;Object detection;Feature extraction;Information retrieval;Autonomous aerial vehicles;Robustness;Convolutional neural networks;Drones
Z. Wu; W. Zhang; Y. Wang; Y. Zhang; Y. Liu,"School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Microelectronics, Tianjin University, Tianjin, China; School of Architecture, Tianjin University, Tianjin, China; College of Electronic Information and Optical Engineering, Nankai University, Tianjin, China",2025,,Reed-Solomon codes;blind recognition;Galois field Fourier transform;concatenated code,Codes;Signal processing algorithms;Concatenated codes;Polynomials;Encoding;Parity check codes;Symbols;Voltage;Decoding;Probability
M. A. Colominas; S. Meignen,"Institute for Research and Development in Bioengineering and Bioinformatics (IBB), CONICET, Buenos Aires, Argentina; Jean Kuntzmann Laboratory, University Grenoble Alpes, Grenoble, France",2025,,AM/FM multi-component signal;spectrogram ridges;spline approximation;synchrosqueezing techniques;time-frequency,Chirp;Estimation;Signal to noise ratio;Polynomials;Splines (mathematics);Spectrogram;Frequency estimation;Vectors;Time-frequency analysis;Signal resolution
S. Batreddy; P. Mishra; Y. Kakarla; A. Siripuram,"Indian Institute of Technology Hyderabad, Hyderabad, India; Indian Institute of Technology Hyderabad, Hyderabad, India; Indian Institute of Technology Hyderabad, Hyderabad, India; Indian Institute of Technology Hyderabad, Hyderabad, India",2025,,Graph temporal data;graph signal processing;graph topology inference;unrolling,Signal processing algorithms;Neural networks;Optimization;Laplace equations;Data models;Covariance matrices;Biological neural networks;Training;Minimization;Topology
H. Yi; J. Qian; Y. Ming; W. Kong,"School of Computer Science, Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science, Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science, Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China; School of Computer Science, Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province, Hangzhou Dianzi University, Hangzhou, China",2025,"National Natural Science Foundation of China(grant numbers:U20B2074); Key Research and Development Project of Zhejiang Province(grant numbers:2023C03026,2021C03001,2021C03003); Key Laboratory of Brain Machine Collaborative Intelligence of Zhejiang Province(grant numbers:2020E10010); ",Adversarial attack;electroencephalogram;purification;steady state visual evoked potential (SSVEP),Perturbation methods;Electroencephalography;Brain modeling;Time-frequency analysis;Purification;Signal processing algorithms;Transforms;Correlation;Computational modeling;Benchmark testing
Z. Li; Z. Yang; W. Wu; Z. Guo; D. Zhu,"School of Big Data and Internet of Things, Chongqing Vocational Institute of Engineering, Chongqing, China; School of Big Data and Internet of Things, Chongqing Vocational Institute of Engineering, Chongqing, China; School of Mathematics and Computer Big Data Science, Panzhihua University, Panzhihua, China; School of Computer and Information Science, Chongqing Normal University, Chongqing, China; School of Computer and Information Science, Chongqing Normal University, Chongqing, China",2025,"Fundamental Research Funds for the Program for Innovation Research Groups at Institutions of Higher Education in Chongqing(grant numbers:CXQT21032); Natural Science Foundation of Chongqing, China(grant numbers:cstc2021ycjh-bgzxm0088); ",Boundary refinement;colonoscopy image;deformable attention;polyp segmentation,Convolution;Feature extraction;Transformers;Kernel;Image segmentation;Computational modeling;Training;Shape;Deformation;Decoding
S. Wen; Q. Zhang; T. Hu; J. Li,"College of Mathematics and Statistics, Hubei Minzu University, Enshi, China; College of Intelligent Science and Engineering, Hubei Minzu University, Enshi, China; College of Intelligent Science and Engineering, Hubei Engineering Research Center of Selenium Food Nutrition and Health Intelligent Technology, Hubei Minzu University, Enshi, China; College of Intelligent Science and Engineering, Hubei Minzu University, Enshi, China",2025,Outstanding Youth Science and Technology Innovation Team Project for Colleges and Universities of Hubei Province of China(grant numbers:T2023013); Natural Science Foundation of Hubei Province of China(grant numbers:2023AFD061); Training program of high level scientific research achievements of Hubei Minzu University(grant numbers:PY22011); ,Robust watermarking;manipulation attacks;deep learning,Watermarking;Robustness;Decoding;Deep learning;Noise;Convolution;Training;Signal to noise ratio;Frequency-domain analysis;Feature extraction
X. Xiong; W. Li; J. Ma; D. Huang; S. Li,"School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Future Technology, Tianjin University, Tianjin, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; School of Computer Science and Engineering, Sun Yat-sen University, Guangzhou, China; Smart Hospital Research Institute, Peking University Shenzhen Hospital, Shenzhen, China",2025,,Medical image segmentation;polyp segmentation;semi-supervised learning,Training;Image segmentation;Lesions;Annotations;Semisupervised learning;Electronic mail;Biomedical imaging;Robustness;Hospitals;Data models
K. Wang; M. Zhou; Q. Lin; G. Niu; X. Zhang,"College of Computer Science and Technology, Qingdao University, Qingdao, China; School of Computer Science, Chongqing University, Chongqing, China; College of Computer Science and Technology, Qingdao University, Qingdao, China; School of Artificial Intelligence, Beihang University, Beijing, China; College of Computer Science and Technology, Qingdao University, Qingdao, China",2025,"Natural Science Foundation of Shandong Province of China(grant numbers:ZR2024MF086); National Natural Science Foundation of China(grant numbers:61902204,62376016); ",3D object detection;heatmap;point density;point generation,Three-dimensional displays;Heating systems;Shape;Point cloud compression;Proposals;Object detection;Laser radar;Accuracy;Semantics;Indexes
M. Ge; Y. Liu; M. Shao; H. Zhang,"School of Information Science and Engineering, Shandong University, Qingdao, China; Shanghai Huawei Technologies Company, Ltd., Shanghai, China; School of Information Science and Engineering, Shandong University, Qingdao, China; School of Control Science and Engineering, Shandong University, Jinan, China",2025,Natural Science Foundation of Shandong Province(grant numbers:ZR2023QF103); National Natural Science Foundation of China(grant numbers:U22A2003); ,Active device detection;channel estimation;maximum likelihood;expectation-maximization,Channel estimation;Maximum likelihood estimation;Signal processing algorithms;Convergence;Computational complexity;Maximum likelihood detection;Quantization (signal);Optimization;Electronic mail;Antennas
J. Gao; S. Zhu; L. Lan; J. Sui; X. Li,"National Key Laboratory of Radar Signal Processing, School of Electronic Engineering, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, School of Electronic Engineering, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, School of Electronic Engineering, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, School of Electronic Engineering, Xidian University, Xi'an, China; National Key Laboratory of Radar Signal Processing, School of Electronic Engineering, Xidian University, Xi'an, China",2025,"National Natural Science Foundation of China(grant numbers:62471348,62101402,61931016); Young Science and Technology Star of Shaanxi Province(grant numbers:2024ZC-KJXX-009); SAST Innovation(grant numbers:SAST2022-041); ",EPC-MIMO radar;range-ambiguous clutter separation;RANM;STAP,Clutter;Radar;Radar clutter;Signal processing algorithms;Silicon;Frequency modulation;Doppler effect;Vectors;Object detection;Minimization
H. Luo; X. Liu; J. Sun; Y. Zhang,"Faculty of Innovation Engineering, Macau University of Science and Technology, Macau, China; Faculty of Innovation Engineering, Macau University of Science and Technology, Macau, China; Faculty of Innovation Engineering, Macau University of Science and Technology, Macau, China; Department of Mathematics, University of Manitoba, Winnipeg, MB, Canada",2025,"Wuyi University, Hong Kong and Macao(grant numbers:2019WGALH20); National Natural Science Foundation of China(grant numbers:12371023,12271338); Natural Sciences and Engineering Research Council of Canada(grant numbers:RGPIN 2020-06746); ",Image reconstruction;quaternion generative models;quaternion neural networks;vector quantized variational autoencoder,Quaternions;Vectors;Image reconstruction;Convolution;Neural networks;Face recognition;Quantization (signal);Decoding;Training;Indexes
Z. Guo; J. Du; S. M. Siniscalchi; J. Pan; Q. Liu,"National Engineering Research Center of Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; National Engineering Research Center of Speech and Language Information Processing, University of Science and Technology of China, Hefei, China; Computer Engineering Section, University of Palermo, Palermo, Italy; iFLYTEK Research, Hefei, China; National Engineering Research Center of Speech and Language Information Processing, University of Science and Technology of China, Hefei, China",2025,National Natural Science Foundation of China(grant numbers:62171427); ,Speech enhancement;robust speech recognition;controllable denoising intensity;ASR,Noise reduction;Speech enhancement;Signal to noise ratio;Estimation;Speech recognition;Noise measurement;Schedules;Differential equations;Decoding;Computer architecture
P. Shen; D. Wang; Y. Xu; S. Zhang; X. Zhao,"Institute of Intelligent Information Processing, Taizhou University, Taizhou, China; Institute of Intelligent Information Processing, Taizhou University, Taizhou, China; Institute of Intelligent Information Processing, Taizhou University, Taizhou, China; Institute of Intelligent Information Processing, Taizhou University, Taizhou, China; Institute of Intelligent Information Processing, Taizhou University, Taizhou, China",2025,"National Natural Science Foundation of China(grant numbers:62276180,61976149,62101375,62406217,62406217); Key R&D Program of Zhejiang(grant numbers:2024C01022); Zhejiang Provincial National Natural Science Foundation of China(grant numbers:LQ21F020001,LQ24F020014); Humanities and Social Science Project of the Chinese Ministry of Education(grant numbers:24YJCZH285); ",Attention;crossmodal interactions;multimodal personality traits;progressive reinforcement,Feature extraction;Faces;Deep learning;Correlation;Training;Information exchange;Analytical models;Adaptation models;Web sites;Visualization
Y. -T. Hsu; J. -Y. Wang; J. -S. R. Jang,"Department of Computer Science and Information Engineering, National Taiwan University, Taipei, Taiwan; Institute of Information Science, Academia Sinica, Taipei, Taiwan; Department of Computer Science and Information Engineering, National Taiwan University, Taipei, Taiwan",2025,"National Science and Technology Council, Taiwan(grant numbers:NSTC 112-2634-F-002-005); ",Singing style transfer;singing voice conversion (SVC),Static VAr compensators;Computational modeling;Timbre;Convolution;Energy conversion;Decoding;Feature extraction;Training;Mathematical models;Vectors
Y. Li; M. Xu; S. Li; J. Zhang; Z. Guan,"Beihang University, Beijing, China; Beihang University, Beijing, China; Beihang University, Beijing, China; Beihang University, Beijing, China; Beihang University, Beijing, China",2025,"National Natural Science Foundation of China(grant numbers:62206011,62250001,62231002); Beijing Natural Science Foundation(grant numbers:L223021); ",Block-wise synthesis;GAN inversion;representation learning,Inverters;Image resolution;Image reconstruction;Convolution;Semantics;Generators;Accuracy;Codes;Image restoration;Generative adversarial networks
K. Yi; Y. Li; H. Tang; J. Xu,"College of Artificial Intelligence, Nankai University, Tianjin, China; College of Artificial Intelligence, Nankai University, Tianjin, China; Department of Computing, The Hong Kong Polytechnic University, Hong Kong; College of Artificial Intelligence, Nankai University, Tianjin, China",2025,National Natural Science Foundation of China(grant numbers:62002177); Tianjin Natural Science Foundation of China(grant numbers:21JCYBJC00110); ,Feature refinement;multiscale aggregation;RGB-D;salient object detection,Feature extraction;Fuses;Decoding;Noise;Object detection;Adaptive systems;Adaptive filters;Filters;Saliency detection;Object recognition
M. Liu; Z. Yang; W. Han; S. Xie,"School of Automation, Guangdong Provincial Key Laboratory of Intelligent Systems and Optimization Integration, Guangdong University of Technology, Guangzhou, China; School of Automation, Guangdong Provincial Key Laboratory of Intelligent Systems and Optimization Integration, Guangdong University of Technology, Guangzhou, China; Guangzhou Railway Polytechnic, Guangzhou, China; School of Automation, Key Laboratory of Intelligent Information Processing and System Integration of IoT (GDUT), Ministry of Education, Guangzhou, China",2025,"University Research Project of Guangzhou Municipal Education Bureau(grant numbers:202234875); National Natural Science Foundation of China(grant numbers:62273106,62320106008); ",Anchor;hashing;projection;quantization,Encoding;Quantization (signal);Binary codes;Clustering algorithms;Vectors;Indexes;Search problems;Principal component analysis;Nearest neighbor methods;Information technology
T. Yoshinaga; K. Tanaka; Y. Bando; K. Imoto; S. Morishima,"National Institute of Advanced Industrial Science and Technology (AIST), Tokyo, Japan; Waseda University, Tokyo, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tokyo, Japan; National Institute of Advanced Industrial Science and Technology (AIST), Tokyo, Japan; Waseda University, Tokyo, Japan",2025,JSPS KAKENHI(grant numbers:24K20807); ,End-to-end training;hidden semi-Markov model (HSMM);neural probabilistic modeling;sound event detection (SED),Training;Posterior probability;Artificial neural networks;Probabilistic logic;Predictive models;Filtering;Event detection;Fluctuations;Signal processing algorithms;Bayes methods
S. Li; H. Du; J. Wang,"Hainan Branch, Institute of Acoustics, Chinese Academy of Sciences, Haikou, China; Hainan Branch, Institute of Acoustics, Chinese Academy of Sciences, Haikou, China; Hainan Branch, Institute of Acoustics, Chinese Academy of Sciences, Haikou, China",2025,"Important Science and Technology Project of Hainan Province(grant numbers:ZDKJ2020010); Frontier Exploration Project Independently Deployed by Institute of Acoustics, Chinese Academy of Sciences(grant numbers:QYTS202015,QYTS202115); ",General detection;generative linguistic steganalysis;segment-level lexical association extraction,Feature extraction;Steganography;Linguistics;Convolution;Signal processing algorithms;Correlation;Semantics;Payloads;Training;Data mining
Y. Wang; G. Liu; L. Yang; J. Liu; L. Wei,"School of Mathematicals and Statistics, Ningxia University, Ningxia, China; School of Mathematicals and Statistics, Ningxia University, Ningxia, China; School of Mathematicals and Statistics, Ningxia University, Ningxia, China; School of Mathematics and Statistics, Xi'an Jiaotong University, Xi'an, China; School of Mathematicals and Statistics, Ningxia University, Ningxia, China",2025,"National Natural Science Foundation of China(grant numbers:62061040,61906102,62361051); Ningxia Higher Education Scientific Research Project(grant numbers:NYG2022018); ",Adaptive analysis;attention mechanism;band selection;hyperspectral image classification,Support vector machines;Hyperspectral imaging;Attention mechanisms;Accuracy;Signal processing algorithms;Image classification;Classification algorithms;Visualization;Training;Sensors
H. Chen; S. Zhao; Y. Yan; F. Qian,"Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China; Key Laboratory of Intelligent Computing and Signal Processing, Ministry of Education, Anhui University, Hefei, China",2025,,3D classifiers;adversarial point clouds;transferability,Point cloud compression;Training;Solid modeling;Analytical models;Three-dimensional displays;Limiting;Noise;Robustness;Generators;Glass box
H. Wang; X. Chen; W. Deng; C. Zhang; Y. Xue,"Naval Aviation University, Yantai, China; Naval Aviation University, Yantai, China; School of Electronics and Information Engineering, Harbin Institute of Technology, Harbin, China; Naval Aviation University, Yantai, China; Naval Aviation University, Yantai, China",2025,National Natural Science Foundation of China(grant numbers:62222120); Natural Science Foundation of Shandong Province(grant numbers:ZR2024JQ003); ,High-accuracy DOA estimation;non-collinear array;sparse uniform array,Estimation;Signal processing algorithms;Direction-of-arrival estimation;Array signal processing;Antenna arrays;Accuracy;Vectors;Receiving antennas;Radar;Sparse matrices
