Authors,Author Affiliations,Publication Year,Funding Information,Author Keywords,IEEE Terms
N. Chen; S. Watanabe; J. Villalba; P. Żelasko; N. Dehak,"Department of ECE, Johns Hopkins University, Baltimore, MD, USA; Department of ECE, Johns Hopkins University, Baltimore, MD, USA; Department of ECE, Johns Hopkins University, Baltimore, MD, USA; Center of Language and Speech Processing, Johns Hopkins University-Homewood Campus, Baltimore, MD, USA; Department of ECE, Johns Hopkins University, Baltimore, MD, USA",2021,,Neural networks;speech recognition;non-autoregressive,Training;Computational modeling;Speech recognition;Mathematical model;Predictive models;Iterative decoding;History
M. Tian; C. Leng; H. Wu; A. Basu,"School of Mathematics, Northwest University, Xi'an, China; School of Mathematics, Northwest University, Xi'an, China; School of Mathematics, Northwest University, Xi'an, China; Department of Computing Science, University of Alberta, Edmonton, AB, Canada",2021,"National Natural Science Foundation of China(grant numbers:61702251,61971273,11571011); Northwest University(grant numbers:338050050); Northwest University; Natural Science Foundation of Guangdong Province(grant numbers:2018A030310688); Guangdong Ordinary University(grant numbers:601821K37052); Natural Sciences and Engineering Research Council of Canada; ",Total variation (TV);non-negative matrix factorization (NMF);data clustering;data representation,Signal processing algorithms;TV;Symmetric matrices;Linear programming;Convergence;Sparse matrices;Robustness
D. Prasanna; C. Sriram; C. R. Murthy,"Department of ECE, Indian Institute of Science, Bengaluru, India; Department of ECE, Indian Institute of Science, Bengaluru, India; Department of ECE, Indian Institute of Science, Bengaluru, India",2021,"Faculty Research Fellowship from the Ministry of Electronics and Information Technology, Government of India; ", $\ell _1$  recovery;modulo compressed sensing,Dynamic range;Optimization;Signal processing algorithms;Indexes;Heuristic algorithms;Compressed sensing;Sparse matrices
B. Sen; K. K. Parhi,"Department Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA; Department Electrical and Computer Engineering, University of Minnesota, Minneapolis, MN, USA",2021,,Centrality;graph signals;node entropy;stability;sub-graph entropy,Entropy;Measurement;Functional magnetic resonance imaging;Noise measurement;Upper bound;Task analysis;Stability criteria
X. Zhao; J. Benesty; G. Huang; J. Chen,"Center of Intelligent Acoustics and Immersive Communications, Northwestern Polytechnical University, Xi’an, China; INRS-EMT, University of Quebec, Montreal, QC, Canada; Andrew and Erna Viterby Faculty of Electrical Engineering, Technion–Israel Institute of Technology, Haifa, Israel; Center of Intelligent Acoustics and Immersive Communications, Northwestern Polytechnical University, Xi’an, China",2021,"National Key Research and Development Program of China(grant numbers:2018AAA0102200); Key Program of National Science Foundation of China(grant numbers:61831019); National Natural Science Foundation of China; Israel Science Foundation(grant numbers:61761146001,2514/17); ",Differential microphone arrays;frequency-invariant beamforming;beampattern design;white noise gain;directivity factor,Sensors;Array signal processing;Acoustics;Design methodology;Microphone arrays;Convolution;White noise
Y. -H. Yuan; J. Li; Y. Li; J. Gou; J. Qiang,"School of Information Engineering, Yangzhou University, Yangzhou, China; School of Information Engineering, Yangzhou University, Yangzhou, China; School of Information Engineering, Yangzhou University, Yangzhou, China; School of Computer Science and Communication Engineering, Jiangsu University, Zhenjiang, China; School of Information Engineering, Yangzhou University, Yangzhou, China",2021,"National Natural Science Foundation of China(grant numbers:61402203,61703362); Natural Science Foundation of Jiangsu Province(grant numbers:BK20170513); China Postdoctoral Science Foundation(grant numbers:2020M670995); Yangzhou Science Project Foundation(grant numbers:YZ2020173); Excellent Young Backbone Teacher (Qing Lan) Project and Scientific Innovation Project Fund of YZU(grant numbers:2017CXJ033); ",Component analysis;dimension reduction;representation learning,Covariance matrices;Principal component analysis;Kernel;Training;Task analysis;Training data;Eigenvalues and eigenfunctions
J. Ortega-Contreras; E. Pale-Ramon; Y. S. Shmaliy; Y. Xu,"Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; Department of Electronics Engineering, Universidad de Guanajuato, Salamanca, Mexico; School of Electrical Engineering, University of Jinan, Jinan, China",2021,Mexican CONACyT-SEP Project A1-S-10287(grant numbers:CB2017-2018); National Natural Science Foundation of China(grant numbers:61803175); ,Kalman algorithm;optimal  $H_2$  FIR predictor;suboptimal  $H_2$  FIR predictor;UFIR algorithm,Finite impulse response filters;Signal processing algorithms;Predictive models;Prediction algorithms;Transforms;Matrices;Measurement errors
H. -P. Dang; M. Vimond; S. Geffray,"Ensai, CREST UMR 9194, Bruz, France; Ensai, CREST UMR 9194, Bruz, France; University of Strasbourg, IRMA UMR 7501, Strasbourg, France",2021,,Illumination artifact;polynomial regression;semiparametric estimation;statistical image processing,Lighting;Entropy;Indexes;Estimation;Visualization;Tuning;Radio frequency
H. -T. Wu; K. Zheng; Q. Huang; J. Hu,"School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Computer Science and Engineering, South China University of Technology, Guangzhou, China; School of Engineering and Information Technology, The University of New South Wales, Australian Defence Force Academy, Canberra, Australia",2021,"National Natural Science Foundation of China(grant numbers:61772208); Fundamental Research Funds for the Central Universities(grant numbers:x2js-D2190700); ARC(grant numbers:DP190103660,DP200103207,LP180100663); ",Image segmentation;magnetic resonance image;medical image enhancement;reversible data hiding,Image segmentation;Histograms;Brain;Image enhancement;Signal processing algorithms;Image restoration;Magnetic resonance imaging
H. Lai; W. Xu,"Department of Automatic Control, School of Automation, Guangdong University of Technology, Guangzhou, China; Department of Automatic Control, School of Automation, Guangdong University of Technology, Guangzhou, China",2021,National Natural Science Foundation of China(grant numbers:61771148); ,Kernel correlation (KC);correlated non-Gaussian noise;Gaussian mixture (GM) distribution,Kernel;Correlation;Detectors;Probability;Signal processing algorithms;Signal detection;Mathematical model
S. Mitra; R. Soundararajan; S. S. Channappayya,"Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Communication Engineering, Indian Institute of Science, Bangalore, India; Department of Electrical Engineering, Indian Institute of Technology Hyderbad, Sangareddy, India",2021,"Ministry of Education, Government of India; ",Convolutional neural network (CNN);no-reference Video Quality Assessment (NR VQA);spatio-temporal reduced reference entropic difference (ST-RRED),Indexes;Distortion;Streaming media;Quality assessment;Databases;Video recording;Prediction algorithms
N. Harel; T. Routtenberg,"School of Electrical and Computer Engineering, Ben-Gurion University of the Negev, Beersheba, Israel; School of Electrical and Computer Engineering, Ben-Gurion University of the Negev, Beersheba, Israel",2021,"Israel Science Foundation(grant numbers:1173/16); Kreitman School of Advanced Graduate Studies, Ben-Gurion University of the Negev; ",Bayesian parameter estimation;coherence estimation;estimation after model selection;selective Bayesian Cram $\acute{\text{e}}$ r-Rao bound;sparse recovery,Estimation;Bayes methods;Probability density function;Parameter estimation;Computational modeling;System analysis and design;Minimization
X. Qian; X. Cheng; G. Cheng; X. Yao; L. Jiang,"School of Electrical and Information Engineering, Zhengzhou University of Light Industry, Zhengzhou, China; School of Electrical and Information Engineering, Zhengzhou University of Light Industry, Zhengzhou, China; School of Automation, Northwestern Polytechinical University, Xi'an, China; School of Automation, Northwestern Polytechinical University, Xi'an, China; School of Electrical and Information Engineering, Zhengzhou University of Light Industry, Zhengzhou, China",2021,"National Natural Science Foundation of China(grant numbers:62076223,62073299,61772425,62071388); Key Science and Technology Program of Henan Province(grant numbers:202102210347,202102210143); Key Research Project of Henan Province University(grant numbers:19A413014); Program for Innovative Research Team; Henan University(grant numbers:20IRTSTHN017); ",Co-saliency detection;two-stream encoders;progressive training,Feature extraction;Semantics;Training;Generators;Decoding;Generative adversarial networks;Gallium nitride
L. Gao; L. Qi; L. Guan,"Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Toronto, ON, Canada; School of Information Engineering, Zhengzhou University, Zhengzhou, China; Department of Electrical, Computer and Biomedical Engineering, Ryerson University, Toronto, ON, Canada",2021,,Frequency Shift;2D-FRFT;image encryption,Encryption;Image reconstruction;Transforms;Time-frequency analysis;Robustness;Mathematical models;Two-dimensional displays
C. Han; J. Wang,"Department of Electronics and Information Engineering, Tongji University, Shanghai, China; Department of Electronics and Information Engineering, Tongji University, Shanghai, China",2021,National Key Research and Development Program of China Stem Cell and Translational Research(grant numbers:2017YFA0700602); National Natural Science Foundation of China(grant numbers:61672381); Fundamental Research Funds for the Central Universities; ,Neuro-evolution;Autoencoder;Generative Adversarial Networks;Face Image Inpainting,Generators;Image restoration;Faces;Training;Gallium nitride;Conferences;Computer vision
Y. Cheng; L. Liu; L. Ping,"Department of Electrical Engineering, City University of Hong Kong, Hong Kong; School of Information Science, Japan Advanced Institute of Science and Technology, Ishikawa, Japan; Department of Electrical Engineering, City University of Hong Kong, Hong Kong",2021,"Special Project for Research and Development in Key areas of Guangdong Province(grant numbers:2019B010157002); University Grants Committee of the Hong Kong Special Administrative Region(grant numbers:CityU 11 216 518,CityU 11 209 519); ",Gram-Schmidt orthogonality;integral-based OAMP;orthogonal approximate message passing;state evolution,Monte Carlo methods;Training;Signal processing algorithms;Binary phase shift keying;Software algorithms;Sensors;Noise reduction
Y. Lin; L. Shen; Z. Wang; K. Wang; X. Zhang,"Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; Key laboratory of Specialty Fiber Optics and Optical Access Networks, Joint International Research Laboratory of Specialty Fiber Optics and Advanced Communication, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; Shanghai Institute for Advanced Communication and Data Science, Shanghai University, Shanghai, China; School of Mechatronics Engineering and Automation, Shanghai University, Shanghai, China",2021,"National Natural Science Foundation of China(grant numbers:61931022,61671282); Shanghai University; Shanghai Science and Technology Innovation Plan(grant numbers:18010500200); Shanghai Shuguang Program(grant numbers:17SG37); ",Priori guidance of attenuation coefficient;underwater image restoration;underwater physical model,Distortion;Attenuation;Image restoration;Estimation;Absorption;Scattering;Optical distortion
W. Wu; Q. Li; Z. Chen; S. Liu,"School of Computer Science, Wuhan University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China; School of Computer Science, Wuhan University, Wuhan, China; Tencent, Palo Alto, CA, USA",2021,National Natural Science Foundation of China(grant numbers:61771348); Tencent; ,No-reference video quality assessment;semantic information;temporal variations;low-level features,Feature extraction;Semantics;Distortion;Quality assessment;Data mining;Video recording;Degradation
H. Cao; R. Zhan; Y. Ma; C. Ma; J. Zhang,"National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China; National University of Defense Technology, Changsha, China",2021,"National Natural Science Foundation of China(grant numbers:62001486,62002372); ",Point cloud;rotation invariance;local coordinate frame;local point patches,Convolution;Three-dimensional displays;Graphical models;Distribution functions;Kernel;Feature extraction;Transforms
Z. Cao; J. Dai; W. Xu; C. Chang,"Department of Electronic Engineering, Jiangsu University, Zhenjiang, China; Department of Electronic Engineering, Jiangsu University, Zhenjiang, China; Department of Automatic Control, Guangdong University of Technology, Guangzhou, China; School of Biomedical Engineering, Health Science Center, Shenzhen University, Shenzhen, China",2021,"National Natural Science Foundation of China(grant numbers:62071206,61771148); Shenzhen Fundamental Research Project(grant numbers:JCYJ20170412111316339); Shenzhen-Hong Kong Institute of Brain Science-Shenzhen Fundamental Research Institutions; ",Correlated measurements sparse Bayesian learning (SBL);sparse signal recovery (SSR);variational Bayesian inference (VBI),Bayes methods;Correlation;Signal processing algorithms;Sparse matrices;Biomedical measurement;Time measurement;Inference algorithms
B. Sun; H. Zhang; Z. Wu; Y. Zhang; T. Li,"School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; School of Electrical and Information Engineering, Tianjin University, Tianjin, China; Department of Physics, Paderborn University, Paderborn, Germany; Institute of Biomedical Engineering, Chinese Academy of Medical Science & Pecking Union Medical College, Tianjin, China",2021,"National Natural Science Foundation of China(grant numbers:61971303,81971660); Tianjin Outstanding Youth Fund(grant numbers:20JCJQIC00230); Chinese Institute for Brain Research in Beijing(grant numbers:2020-NKX-XM-14); Beijing Major Science and Technology(grant numbers:Z191100010618004); Tianjin Key Project(grant numbers:18JCZDJC32700); Sichuan International Cooperation(grant numbers:2021YFH0004); ",Brain computer interfaces (BCI);electroencephalogram (EEG);motor imagery (MI);graph neural network;spatiotemporal structure,Convolution;Electroencephalography;Spatiotemporal phenomena;Feature extraction;Electrodes;Task analysis;Adaptive systems
J. Fritsch; M. Magimai-Doss,"Idiap Research Institute, Martigny, Switzerland; Idiap Research Institute, Martigny, Switzerland",2021,H2020 Marie Skłodowska-Curie Actions(grant numbers:766287); ,Dysarthric speech;objective intelligibility assessment;posterior features;utterance verification,Databases;Phonetics;Correlation;Testing;Speech coding;Estimation;Aerospace electronics
S. Espinosa; J. F. Silva; P. Piantanida,"Information and Decision System Group, Department of Electrical Engineering, Universidad de Chile, Santiago, Chile; Information and Decision System Group, Department of Electrical Engineering, Universidad de Chile, Santiago, Chile; Laboratoire des Signaux et Systèmes (L2S), CentraleSupélec-CNRS-Université Paris-Sud, Gif-sur-Yvette, France",2021,FONDECYT(grant numbers:1170854); Advanced Center for Electrical and Electronic Engineering(grant numbers:FB0008); Marie Sklodowska-Curie IF(grant numbers:H2020-MSCAIF-2017-EF-797805); ,Error exponent;finite-length analysis;hypothesis testing;performance bounds;concentration inequalities,Convergence;Error probability;Upper bound;Error analysis;Numerical analysis
